Position,Track Name,Artist,Streams,URL,Date
1,Dynamite,BTS,345371,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-09-18
2,Ice Cream (with Selena Gomez),BLACKPINK,271906,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,2020-09-18
3,Beautiful Scars,Maximillian,181777,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-09-18
4,WAP (feat. Megan Thee Stallion),Cardi B,177969,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-09-18
5,Teka Lang,Emman,147481,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-09-18
6,Savage Love (Laxed - Siren Beat),Jawsh 685,144117,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-09-18
7,KLWKN,Music Hero,139282,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-09-18
8,Stuck with U (with Justin Bieber),Ariana Grande,132276,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-09-18
9,How You Like That,BLACKPINK,129251,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-09-18
10,Marikit,Juan Caoile,123635,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-09-18
11,Holy (feat. Chance The Rapper),Justin Bieber,117383,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-09-18
12,Imahe,Magnus Haven,114440,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-09-18
13,Intentions (feat. Quavo),Justin Bieber,111572,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-09-18
14,You Got It,Vedo,110232,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-09-18
15,Before You Go,Lewis Capaldi,109431,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-09-18
16,Heather,Conan Gray,109364,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-09-18
17,Mariposa,Peach Tree Rascals,109320,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-09-18
18,Malayo Ka Man,Jr Crown,108838,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-09-18
19,At My Worst,Pink Sweat$,105721,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-09-18
20,if this is the last time,LANY,104028,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR,2020-09-18
21,Kabilang Buhay,Bandang Lapis,103880,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-09-18
22,Watermelon Sugar,Harry Styles,99617,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-09-18
23,Chinita Girl,Lil Vinceyy,98514,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-09-18
24,Go Crazy,Chris Brown,98381,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-09-18
25,Mood (feat. iann dior),24kGoldn,94453,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-09-18
26,you!,LANY,91469,https://open.spotify.com/track/4lSMKPkbZOAYPw3zxJ2eAF,2020-09-18
27,Miloves (Otw Sayo),King Badger,87447,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-09-18
28,Kathang Isip,Ben&Ben,86785,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-09-18
29,Someone You Loved,Lewis Capaldi,85832,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-09-18
30,Araw-Araw Love,Flow G,84681,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-09-18
31,When I Look At You,Miley Cyrus,84405,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,2020-09-18
32,Maybe The Night,Ben&Ben,83056,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-09-18
33,Mad at Disney,salem ilese,82905,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-09-18
34,Titig,MC Einstein,82627,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-09-18
35,Higa,Arthur Nery,80487,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-09-18
36,Sa Susunod na Habang Buhay,Ben&Ben,79773,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-09-18
37,you broke me first,Tate McRae,78872,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,2020-09-18
38,Pangga,Matthaios,78552,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-09-18
39,Make It With You,Ben&Ben,76779,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-09-18
40,Binibini,Matthaios,76325,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-09-18
41,Nakikinig Ka Ba Sa Akin,Ben&Ben,73810,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-09-18
42,death bed (coffee for your head),Powfu,73285,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-09-18
43,Pagtingin,Ben&Ben,71803,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-09-18
44,cardigan,Taylor Swift,71054,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,2020-09-18
45,Lose,NIKI,70167,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b,2020-09-18
46,Nobody's Love,Maroon 5,69797,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,2020-09-18
47,Memories,Maroon 5,68974,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-09-18
48,Hindi Tayo Pwede,The Juans,68830,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-09-18
49,"10,000 Hours (with Justin Bieber)",Dan + Shay,68235,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-09-18
50,Malibu Nights,LANY,68045,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2020-09-18
51,Not Shy,ITZY,65981,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU,2020-09-18
52,Vibe With Me,Matthaios,61720,https://open.spotify.com/track/0G5qmu4TsdUH19zdcbI9Ui,2020-09-18
53,Leaves,Ben&Ben,61008,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-09-18
54,Sana,I Belong to the Zoo,59840,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-09-18
55,Kung 'Di Rin Lang Ikaw,December Avenue,58398,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2020-09-18
56,Boy With Luv (feat. Halsey),BTS,56969,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2020-09-18
57,ily (i love you baby) (feat. Emilee),Surf Mesa,55929,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,2020-09-18
