Position,Track Name,Artist,Streams,URL,Date
1,Dynamite,BTS,271230,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-11-28
2,Life Goes On,BTS,265276,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-11-28
3,At My Worst,Pink Sweat$,256750,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-28
4,Paubaya,Moira Dela Torre,186653,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-11-28
5,positions,Ariana Grande,181880,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-28
6,Beautiful Scars,Maximillian,163831,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-11-28
7,Holy (feat. Chance The Rapper),Justin Bieber,160224,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-11-28
8,34+35,Ariana Grande,155356,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-11-28
9,Ice Cream (with Selena Gomez),BLACKPINK,150573,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-11-28
10,I CAN'T STOP ME,TWICE,147353,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-11-28
11,Lovesick Girls,BLACKPINK,141084,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-11-28
12,What You Know Bout Love,Pop Smoke,130483,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-11-28
13,You Got It,Vedo,130406,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-11-28
14,Kabilang Buhay,Bandang Lapis,130073,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-11-28
15,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,127206,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,2020-11-28
16,Fly To My Room,BTS,119807,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,2020-11-28
17,Blue & Grey,BTS,117639,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,2020-11-28
18,KLWKN,Music Hero,109943,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-11-28
19,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,106180,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK,2020-11-28
20,Titig,MC Einstein,104619,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-11-28
21,Stuck with U (with Justin Bieber),Ariana Grande,104336,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-11-28
