Position,Track Name,Artist,Streams,URL,Date
1,Shape of You,Ed Sheeran,366702,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-05
2,That's What I Like,Bruno Mars,279959,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-05
3,Versace on the Floor,Bruno Mars,238985,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-03-05
4,Something Just Like This,The Chainsmokers,233378,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-05
5,Say You Won't Let Go,James Arthur,213958,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-03-05
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,187299,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-05
7,Paris,The Chainsmokers,158810,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-05
8,It Ain't Me (with Selena Gomez),Kygo,148469,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-05
9,"How Far I'll Go - From ""Moana""",Alessia Cara,144178,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-03-05
10,Castle on the Hill,Ed Sheeran,144066,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-05
11,Closer,The Chainsmokers,126040,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-03-05
12,Starving,Hailee Steinfeld,122624,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-03-05
13,24K Magic,Bruno Mars,120739,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-03-05
14,Perfect,Ed Sheeran,117886,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-05
15,Don't Wanna Know,Maroon 5,116597,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-03-05
16,Dive,Ed Sheeran,113112,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-05
17,Bad Things (with Camila Cabello),Machine Gun Kelly,112681,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-03-05
18,Stay (with Alessia Cara),Zedd,110974,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-05
19,Scared to Be Lonely,Martin Garrix,109830,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-03-05
20,Happier,Ed Sheeran,108776,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-05
21,All Night,The Vamps,105127,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-03-05
