Position,Track Name,Artist,Streams,URL,Date
1,Dynamite,BTS,322624,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-09-21
2,Ice Cream (with Selena Gomez),BLACKPINK,262906,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,2020-09-21
3,Beautiful Scars,Maximillian,178273,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-09-21
4,WAP (feat. Megan Thee Stallion),Cardi B,168538,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-09-21
5,Holy (feat. Chance The Rapper),Justin Bieber,159535,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-09-21
6,Teka Lang,Emman,144595,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-09-21
7,Savage Love (Laxed - Siren Beat),Jawsh 685,139373,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-09-21
8,KLWKN,Music Hero,134551,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-09-21
9,Stuck with U (with Justin Bieber),Ariana Grande,129566,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-09-21
10,How You Like That,BLACKPINK,123979,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-09-21
11,Marikit,Juan Caoile,117089,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-09-21
12,At My Worst,Pink Sweat$,113160,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-09-21
13,Imahe,Magnus Haven,113102,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-09-21
14,You Got It,Vedo,111428,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-09-21
15,Before You Go,Lewis Capaldi,109611,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-09-21
16,Mariposa,Peach Tree Rascals,108798,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-09-21
17,Intentions (feat. Quavo),Justin Bieber,108420,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-09-21
18,Malayo Ka Man,Jr Crown,107884,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-09-21
19,Heather,Conan Gray,107050,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-09-21
20,Kabilang Buhay,Bandang Lapis,105077,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-09-21
21,if this is the last time,LANY,103221,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR,2020-09-21
22,Chinita Girl,Lil Vinceyy,97075,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-09-21
23,Watermelon Sugar,Harry Styles,95378,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-09-21
24,Mood (feat. iann dior),24kGoldn,94580,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-09-21
25,Go Crazy,Chris Brown,92646,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-09-21
26,you!,LANY,91734,https://open.spotify.com/track/4lSMKPkbZOAYPw3zxJ2eAF,2020-09-21
27,Miloves (Otw Sayo),King Badger,86245,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-09-21
28,Titig,MC Einstein,85306,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-09-21
29,Someone You Loved,Lewis Capaldi,85043,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-09-21
30,Mad at Disney,salem ilese,83906,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-09-21
31,Kathang Isip,Ben&Ben,83749,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-09-21
32,Araw-Araw Love,Flow G,82892,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-09-21
33,Maybe The Night,Ben&Ben,79227,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-09-21
34,Sa Susunod na Habang Buhay,Ben&Ben,78552,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-09-21
35,Higa,Arthur Nery,78489,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-09-21
36,Pangga,Matthaios,77498,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-09-21
37,Make It With You,Ben&Ben,77037,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-09-21
38,you broke me first,Tate McRae,76864,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,2020-09-21
39,When I Look At You,Miley Cyrus,76450,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,2020-09-21
40,Binibini,Matthaios,73927,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-09-21
41,death bed (coffee for your head),Powfu,73029,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-09-21
42,Nakikinig Ka Ba Sa Akin,Ben&Ben,72500,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-09-21
43,Pagtingin,Ben&Ben,71382,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-09-21
44,cardigan,Taylor Swift,70633,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd,2020-09-21
45,Lose,NIKI,69648,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b,2020-09-21
46,Hindi Tayo Pwede,The Juans,68273,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-09-21
