Position,Track Name,Artist,Streams,URL,Date
1,Shape of You,Ed Sheeran,279802,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-29
2,That's What I Like,Bruno Mars,241130,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-29
3,Something Just Like This,The Chainsmokers,200166,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-29
4,Versace on the Floor,Bruno Mars,190791,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-03-29
5,Say You Won't Let Go,James Arthur,178211,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-03-29
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,151588,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-29
7,Stay (with Alessia Cara),Zedd,143329,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-29
8,"How Far I'll Go - From ""Moana""",Alessia Cara,140836,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-03-29
9,It Ain't Me (with Selena Gomez),Kygo,136228,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-29
10,Paris,The Chainsmokers,136069,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-29
11,美女と野獣,Ariana Grande,127642,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg,2017-03-29
12,Closer,The Chainsmokers,115584,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-03-29
13,Starving,Hailee Steinfeld,114378,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-03-29
14,Scared to Be Lonely,Martin Garrix,108617,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-03-29
15,Passionfruit,Drake,105620,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2017-03-29
16,Symphony (feat. Zara Larsson),Clean Bandit,104678,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2017-03-29
17,Cold,Maroon 5,99122,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-03-29
18,Call On Me - Ryan Riback Extended Remix,Starley,97388,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-03-29
19,All Night,The Vamps,94689,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-03-29
20,Issues,Julia Michaels,94371,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-29
21,Perfect Strangers,Jonas Blue,94068,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-03-29
22,Fresh Eyes,Andy Grammer,93804,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-03-29
23,Sila,SUD,93060,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-03-29
24,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,92768,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-03-29
25,Touch,Little Mix,91993,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-03-29
26,Perfect,Ed Sheeran,89764,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-29
27,Don't Wanna Know,Maroon 5,89288,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-03-29
28,All We Know,The Chainsmokers,87013,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-03-29
29,Galway Girl,Ed Sheeran,85813,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-29
30,It's Gotta Be You,Isaiah Firebrace,84212,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-03-29
31,24K Magic,Bruno Mars,83335,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-03-29
32,Slide (feat. Frank Ocean & Migos),Calvin Harris,83115,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl,2017-03-29
33,Bad Things (with Camila Cabello),Machine Gun Kelly,82252,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-03-29
34,Weak,AJR,80176,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-03-29
35,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,79945,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-03-29
36,Hanggang Kailan,Michael Pangilinan,79159,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2017-03-29
37,Tadhana,Up Dharma Down,77995,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2017-03-29
38,Castle on the Hill,Ed Sheeran,77922,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-29
39,Happier,Ed Sheeran,73115,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-29
40,Dive,Ed Sheeran,71239,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-29
41,By Your Side,Jonas Blue,70701,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,2017-03-29
42,Why Can't It Be,Kaye Cal,70649,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2017-03-29
43,Lot to Learn,Luke Christopher,69280,https://open.spotify.com/track/3TRFq09DUgYj1mug6RRqJW,2017-03-29
