Position,Track Name,Artist,Streams,URL,Date
1,Dynamite,BTS,298815,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-09-27
2,Ice Cream (with Selena Gomez),BLACKPINK,239070,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX,2020-09-27
3,Beautiful Scars,Maximillian,169404,https://open.spotify.com/track/4kS01K2URu522IomkGOFHl,2020-09-27
4,Holy (feat. Chance The Rapper),Justin Bieber,158443,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-09-27
5,WAP (feat. Megan Thee Stallion),Cardi B,152383,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-09-27
6,At My Worst,Pink Sweat$,141694,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-09-27
7,You Got It,Vedo,136253,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-09-27
8,Teka Lang,Emman,131735,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-09-27
9,KLWKN,Music Hero,129812,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-09-27
10,Kabilang Buhay,Bandang Lapis,127274,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-09-27
11,Savage Love (Laxed - Siren Beat),Jawsh 685,126091,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-09-27
12,Stuck with U (with Justin Bieber),Ariana Grande,122379,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-09-27
13,How You Like That,BLACKPINK,112520,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3,2020-09-27
14,Marikit,Juan Caoile,107769,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-09-27
15,Mariposa,Peach Tree Rascals,107220,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-09-27
16,Intentions (feat. Quavo),Justin Bieber,102026,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-09-27
17,Before You Go,Lewis Capaldi,101892,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-09-27
18,Malayo Ka Man,Jr Crown,100351,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-09-27
19,if this is the last time,LANY,99659,https://open.spotify.com/track/2ccNaerby1wXA993dY6XsR,2020-09-27
20,Mad at Disney,salem ilese,99366,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-09-27
21,Heather,Conan Gray,97149,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-09-27
22,Chinita Girl,Lil Vinceyy,89991,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-09-27
23,Mood (feat. iann dior),24kGoldn,88782,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-09-27
24,you!,LANY,87666,https://open.spotify.com/track/4lSMKPkbZOAYPw3zxJ2eAF,2020-09-27
25,Watermelon Sugar,Harry Styles,86218,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-09-27
26,Go Crazy,Chris Brown,82919,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-09-27
27,Titig,MC Einstein,80895,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-09-27
28,Someone You Loved,Lewis Capaldi,80382,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-09-27
29,Imahe,Magnus Haven,79808,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-09-27
30,Miloves (Otw Sayo),King Badger,78726,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-09-27
31,Kathang Isip,Ben&Ben,76109,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-09-27
32,Araw-Araw Love,Flow G,73863,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-09-27
33,Higa,Arthur Nery,73504,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-09-27
34,Maybe The Night,Ben&Ben,73077,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-09-27
35,Sa Susunod na Habang Buhay,Ben&Ben,71868,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-09-27
36,death bed (coffee for your head),Powfu,71836,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-09-27
37,Pangga,Matthaios,70839,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-09-27
38,Make It With You,Ben&Ben,69220,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-09-27
39,you broke me first,Tate McRae,68218,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,2020-09-27
40,Binibini,Matthaios,67640,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-09-27
41,When I Look At You,Miley Cyrus,66355,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,2020-09-27
42,Lose,NIKI,65791,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b,2020-09-27
43,Memories,Maroon 5,65508,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-09-27
44,Nakikinig Ka Ba Sa Akin,Ben&Ben,64957,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-09-27
45,"10,000 Hours (with Justin Bieber)",Dan + Shay,64369,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-09-27
46,Pagtingin,Ben&Ben,63257,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-09-27
47,Hindi Tayo Pwede,The Juans,60552,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-09-27
48,Leaves,Ben&Ben,60524,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-09-27
49,Malibu Nights,LANY,60017,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2020-09-27
50,Nobody's Love,Maroon 5,59970,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,2020-09-27
51,Sana,I Belong to the Zoo,52735,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-09-27
52,Vibe With Me,Matthaios,52047,https://open.spotify.com/track/0G5qmu4TsdUH19zdcbI9Ui,2020-09-27
53,Sunday Best,Surfaces,51907,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo,2020-09-27
54,Kung 'Di Rin Lang Ikaw,December Avenue,51579,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2020-09-27
55,comethru,Jeremy Zucker,51436,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2020-09-27
56,Boy With Luv (feat. Halsey),BTS,51290,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2020-09-27
