Position,Track Name,Artist,Streams,URL,Date
1,Life Goes On,BTS,366036,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-11-23
2,Dynamite,BTS,320270,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-11-23
3,At My Worst,Pink Sweat$,260636,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-23
4,Paubaya,Moira Dela Torre,209516,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-11-23
5,Fly To My Room,BTS,190215,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,2020-11-23
6,Blue & Grey,BTS,184250,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,2020-11-23
7,positions,Ariana Grande,179691,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-23
8,Holy (feat. Chance The Rapper),Justin Bieber,161477,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-11-23
9,Telepathy,BTS,161392,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,2020-11-23
10,I CAN'T STOP ME,TWICE,158721,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-11-23
11,Ice Cream (with Selena Gomez),BLACKPINK,154989,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-11-23
12,Beautiful Scars,Maximillian,154377,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-11-23
13,Stay,BTS,149843,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz,2020-11-23
14,Dis-ease,BTS,148254,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0,2020-11-23
15,Lovesick Girls,BLACKPINK,148165,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-11-23
16,Kabilang Buhay,Bandang Lapis,136132,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-11-23
17,You Got It,Vedo,129919,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-11-23
18,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,129258,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,2020-11-23
19,What You Know Bout Love,Pop Smoke,124539,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-11-23
20,34+35,Ariana Grande,122112,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-11-23
21,KLWKN,Music Hero,111949,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-11-23
22,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,104767,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK,2020-11-23
23,Stuck with U (with Justin Bieber),Ariana Grande,104263,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-11-23
24,Teka Lang,Emman,101953,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-11-23
25,Pretty Savage,BLACKPINK,101489,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020-11-23
26,Mariposa,Peach Tree Rascals,98244,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-11-23
27,Titig,MC Einstein,97495,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-11-23
28,Mad at Disney,salem ilese,96772,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-11-23
29,Skit,BTS,96533,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr,2020-11-23
30,if this is the last time,LANY,95568,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-11-23
31,Imahe,Magnus Haven,92393,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-11-23
32,WAP (feat. Megan Thee Stallion),Cardi B,90944,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-11-23
33,Malayo Ka Man,Jr Crown,90775,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-11-23
34,Put Your Records On,Ritt Momney,90342,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-11-23
35,How You Like That,BLACKPINK,89605,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-11-23
36,Heather,Conan Gray,88590,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-11-23
37,Therefore I Am,Billie Eilish,88359,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020-11-23
38,Di Ka Sayang,Ben&Ben,85780,https://open.spotify.com/track/0V9rj37SqxF06EOV809odq,2020-11-23
39,Lonely (with benny blanco),Justin Bieber,85650,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-11-23
40,Kathang Isip,Ben&Ben,84090,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-11-23
41,Ulap,Rob Deniel,82885,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-11-23
