Position,Track Name,Artist,Streams,URL,Date
1,Paubaya,Moira Dela Torre,340816,https://open.spotify.com/track/6KfGuMyhHwuQtMSBvQ02pI,2020-10-28
2,Dynamite,BTS,276926,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-10-28
3,At My Worst,Pink Sweat$,257085,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-10-28
4,Lovesick Girls,BLACKPINK,249234,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-10-28
5,Ice Cream (with Selena Gomez),BLACKPINK,244304,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-10-28
6,I CAN'T STOP ME,TWICE,236483,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-10-28
7,positions,Ariana Grande,221198,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7,2020-10-28
8,Holy (feat. Chance The Rapper),Justin Bieber,201379,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-10-28
9,Beautiful Scars,Maximillian,198788,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-10-28
10,Kabilang Buhay,Bandang Lapis,167895,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-10-28
11,Bet You Wanna (feat. Cardi B),BLACKPINK,159163,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,2020-10-28
12,You Got It,Vedo,151768,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-10-28
13,KLWKN,Music Hero,139511,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-10-28
14,How You Like That,BLACKPINK,137818,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-10-28
15,Pretty Savage,BLACKPINK,128224,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020-10-28
16,WAP (feat. Megan Thee Stallion),Cardi B,125744,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-10-28
17,Stuck with U (with Justin Bieber),Ariana Grande,117802,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-10-28
18,Teka Lang,Emman,116316,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-10-28
19,Ulap,Rob Deniel,115575,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-10-28
20,What You Know Bout Love,Pop Smoke,114843,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-10-28
21,Mad at Disney,salem ilese,114174,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-10-28
22,if this is the last time,LANY,113165,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-10-28
23,Mood (feat. iann dior),24kGoldn,111433,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-10-28
24,Mariposa,Peach Tree Rascals,108378,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-10-28
25,Malayo Ka Man,Jr Crown,105413,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-10-28
26,Heather,Conan Gray,104346,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-10-28
27,Go Crazy,Chris Brown,104040,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-10-28
28,Before You Go,Lewis Capaldi,102069,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-10-28
29,Imahe,Magnus Haven,100977,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-10-28
30,Put Your Records On,Ritt Momney,92279,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-10-28
31,Marikit,Juan Caoile,92019,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-10-28
32,you!,LANY,91715,https://open.spotify.com/track/1vg0ZHaTvBwlNxLxyYrEvP,2020-10-28
33,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,90656,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,2020-10-28
34,Higa,Arthur Nery,90083,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-10-28
35,Wonder,Shawn Mendes,89867,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,2020-10-28
36,Titig,MC Einstein,88176,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-10-28
37,Intentions (feat. Quavo),Justin Bieber,87523,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-10-28
38,Miloves (Otw Sayo),King Badger,85896,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-10-28
