Position,Track Name,Artist,Streams,URL,Date
1,Di Ka Sayang,Ben&Ben,299896,https://open.spotify.com/track/0V9rj37SqxF06EOV809odq,2020-11-06
2,Paubaya,Moira Dela Torre,273504,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-11-06
3,At My Worst,Pink Sweat$,268964,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-06
4,Dynamite,BTS,240230,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-11-06
5,positions,Ariana Grande,224414,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-06
6,I CAN'T STOP ME,TWICE,214916,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-11-06
7,Ice Cream (with Selena Gomez),BLACKPINK,210002,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-11-06
8,Lovesick Girls,BLACKPINK,203638,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-11-06
9,Holy (feat. Chance The Rapper),Justin Bieber,202670,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-11-06
10,Beautiful Scars,Maximillian,192871,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-11-06
11,Kabilang Buhay,Bandang Lapis,158526,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-11-06
12,You Got It,Vedo,150571,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-11-06
13,What You Know Bout Love,Pop Smoke,137025,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-11-06
14,KLWKN,Music Hero,134699,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-11-06
15,Bet You Wanna (feat. Cardi B),BLACKPINK,127946,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,2020-11-06
16,34+35,Ariana Grande,119043,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-11-06
17,Mad at Disney,salem ilese,117171,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-11-06
18,if this is the last time,LANY,116864,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-11-06
19,Teka Lang,Emman,116338,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-11-06
20,How You Like That,BLACKPINK,115126,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-11-06
21,WAP (feat. Megan Thee Stallion),Cardi B,114288,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-11-06
22,Mariposa,Peach Tree Rascals,112155,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-11-06
23,Stuck with U (with Justin Bieber),Ariana Grande,109170,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-11-06
24,Pretty Savage,BLACKPINK,105555,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020-11-06
25,Go Crazy,Chris Brown,102578,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-11-06
26,Ulap,Rob Deniel,102048,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-11-06
27,Titig,MC Einstein,101675,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-11-06
28,Malayo Ka Man,Jr Crown,100425,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-11-06
29,Heather,Conan Gray,98041,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-11-06
30,Put Your Records On,Ritt Momney,97443,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-11-06
31,Kathang Isip,Ben&Ben,96725,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-11-06
32,Imahe,Magnus Haven,96376,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-11-06
33,Maybe The Night,Ben&Ben,95583,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-11-06
34,Before You Go,Lewis Capaldi,93065,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-11-06
35,Lonely (with benny blanco),Justin Bieber,90892,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-11-06
36,Make It With You,Ben&Ben,90731,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-11-06
37,Higa,Arthur Nery,89726,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-11-06
38,Miloves (Otw Sayo),King Badger,89101,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-11-06
39,Mood (feat. iann dior),24kGoldn,89099,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-11-06
40,Nakikinig Ka Ba Sa Akin,Ben&Ben,87311,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-11-06
41,you!,LANY,86743,https://open.spotify.com/track/1vg0ZHaTvBwlNxLxyYrEvP,2020-11-06
42,Wonder,Shawn Mendes,85674,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,2020-11-06
43,Chinita Girl,Lil Vinceyy,85067,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-11-06
44,Blueberry Eyes (feat. SUGA of BTS),MAX,84263,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3,2020-11-06
45,Marikit,Juan Caoile,80082,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-11-06
46,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,79292,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,2020-11-06
47,Leaves,Ben&Ben,79094,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-11-06
48,Sana,I Belong to the Zoo,78687,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-11-06
49,Someone You Loved,Lewis Capaldi,77824,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-11-06
50,Hindi Tayo Pwede,The Juans,77587,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-11-06
51,Watermelon Sugar,Harry Styles,75066,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-11-06
52,heart won't let me,LANY,74192,https://open.spotify.com/track/2IY537C2ecmUMJ46bYQggp,2020-11-06
53,Pagtingin,Ben&Ben,72098,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-11-06
54,Sofia,Clairo,69805,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,2020-11-06
55,Your Song,Parokya Ni Edgar,67133,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2020-11-06
56,Pangga,Matthaios,67046,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-11-06
57,"10,000 Hours (with Justin Bieber)",Dan + Shay,66614,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-11-06
58,Lifetime,Ben&Ben,65306,https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW,2020-11-06
59,Malibu Nights,LANY,63125,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2020-11-06
60,Sa Susunod na Habang Buhay,Ben&Ben,62408,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-11-06
61,Araw-Araw,Ben&Ben,62071,https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm,2020-11-06
62,Memories,Maroon 5,62061,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-11-06
63,Intentions (feat. Quavo),Justin Bieber,61846,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-11-06
64,Sulyap,Jr Crown,60525,https://open.spotify.com/track/3a22L5P9cix1HFNzjb3SpB,2020-11-06
65,Fake,Lauv,58924,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW,2020-11-06
66,Kung 'Di Rin Lang Ikaw,December Avenue,58589,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2020-11-06
67,Crazy Over You,BLACKPINK,57668,https://open.spotify.com/track/7qq0EOPW4RRlqdvMBmdd73,2020-11-06
