Position,Track Name,Artist,Streams,URL,Date
1,Life Goes On,BTS,485824,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-11-20
2,Dynamite,BTS,481434,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-11-20
3,Fly To My Room,BTS,352003,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,2020-11-20
4,Blue & Grey,BTS,350345,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,2020-11-20
5,Telepathy,BTS,299356,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,2020-11-20
6,Stay,BTS,279427,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz,2020-11-20
7,Dis-ease,BTS,277994,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0,2020-11-20
8,At My Worst,Pink Sweat$,267457,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-20
9,Paubaya,Moira Dela Torre,212280,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-11-20
10,Skit,BTS,212010,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr,2020-11-20
11,positions,Ariana Grande,190146,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-20
12,Holy (feat. Chance The Rapper),Justin Bieber,174583,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-11-20
13,I CAN'T STOP ME,TWICE,168205,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-11-20
14,Ice Cream (with Selena Gomez),BLACKPINK,166212,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-11-20
15,Beautiful Scars,Maximillian,164352,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-11-20
16,Lovesick Girls,BLACKPINK,153568,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-11-20
17,Kabilang Buhay,Bandang Lapis,145113,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-11-20
18,You Got It,Vedo,137276,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-11-20
