Position,Track Name,Artist,Streams,URL,Date
1,Life Goes On,BTS,275581,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-12-01
2,Dynamite,BTS,270636,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-12-01
3,At My Worst,Pink Sweat$,253343,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-12-01
4,34+35,Ariana Grande,202275,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-12-01
5,positions,Ariana Grande,191509,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-12-01
6,Paubaya,Moira Dela Torre,183643,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-12-01
7,Beautiful Scars,Maximillian,161177,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-12-01
8,Holy (feat. Chance The Rapper),Justin Bieber,156955,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-12-01
9,I CAN'T STOP ME,TWICE,151460,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-12-01
10,Ice Cream (with Selena Gomez),BLACKPINK,146780,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-12-01
11,Lovesick Girls,BLACKPINK,140675,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-12-01
12,Kabilang Buhay,Bandang Lapis,130344,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-12-01
13,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,129263,https://open.spotify.com/track/2Z8yfpFX0ZMavHkcIeHiO1,2020-12-01
14,You Got It,Vedo,128156,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-12-01
15,What You Know Bout Love,Pop Smoke,123979,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-12-01
16,Fly To My Room,BTS,119579,https://open.spotify.com/track/3QH8rQGNFX8VLbCgZ7uPTS,2020-12-01
17,Blue & Grey,BTS,118761,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl,2020-12-01
18,Stuck with U (with Justin Bieber),Ariana Grande,111685,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-12-01
19,KLWKN,Music Hero,111516,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-12-01
20,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,104582,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK,2020-12-01
21,Titig,MC Einstein,104113,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-12-01
22,Telepathy,BTS,103234,https://open.spotify.com/track/2FVpOsjT1iquZ3SpCjZ9Ne,2020-12-01
23,Teka Lang,Emman,102643,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-12-01
24,Heather,Conan Gray,102503,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-12-01
25,Pretty Savage,BLACKPINK,98033,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020-12-01
26,Stay,BTS,96475,https://open.spotify.com/track/3ndCsZfq8OVwwkz9mmZvUz,2020-12-01
27,Mariposa,Peach Tree Rascals,95453,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-12-01
28,if this is the last time,LANY,95122,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-12-01
29,Dis-ease,BTS,92645,https://open.spotify.com/track/54DmTIv86D3sYdiawjULQ0,2020-12-01
30,Mad at Disney,salem ilese,91994,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-12-01
31,Therefore I Am,Billie Eilish,91524,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,2020-12-01
32,Imahe,Magnus Haven,90167,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-12-01
33,Put Your Records On,Ritt Momney,89105,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-12-01
34,Malayo Ka Man,Jr Crown,87868,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-12-01
35,pov,Ariana Grande,87230,https://open.spotify.com/track/3UoULw70kMsiVXxW0L3A33,2020-12-01
36,How You Like That,BLACKPINK,84554,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-12-01
37,Before You Go,Lewis Capaldi,84290,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-12-01
38,WAP (feat. Megan Thee Stallion),Cardi B,84120,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-12-01
39,Di Ka Sayang,Ben&Ben,82866,https://open.spotify.com/track/0V9rj37SqxF06EOV809odq,2020-12-01
40,Kathang Isip,Ben&Ben,82624,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-12-01
41,Go Crazy,Chris Brown,81672,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-12-01
42,Lonely (with benny blanco),Justin Bieber,79840,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-12-01
43,Maybe The Night,Ben&Ben,79509,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-12-01
44,Ulap,Rob Deniel,79504,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-12-01
45,Nakikinig Ka Ba Sa Akin,Ben&Ben,78712,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-12-01
46,Someone You Loved,Lewis Capaldi,74482,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-12-01
47,Make It With You,Ben&Ben,73945,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-12-01
48,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,73913,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,2020-12-01
49,Levitating (feat. DaBaby),Dua Lipa,73795,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,2020-12-01
50,Sana,I Belong to the Zoo,73379,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-12-01
51,Higa,Arthur Nery,69020,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-12-01
52,Wag Na Lang,MC Einstein,67467,https://open.spotify.com/track/4Qs3DkTFVG1QiOwd0BUa9o,2020-12-01
53,Black Mamba,aespa,67374,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51,2020-12-01
54,All I Want for Christmas Is You,Mariah Carey,66572,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2020-12-01
55,Blueberry Eyes (feat. SUGA of BTS),MAX,66315,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3,2020-12-01
56,Hindi Tayo Pwede,The Juans,66081,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-12-01
57,"10,000 Hours (with Justin Bieber)",Dan + Shay,64882,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-12-01
58,Chinita Girl,Lil Vinceyy,63778,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-12-01
59,Pangga,Matthaios,63666,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-12-01
60,you!,LANY,63472,https://open.spotify.com/track/1vg0ZHaTvBwlNxLxyYrEvP,2020-12-01
61,Watermelon Sugar,Harry Styles,63052,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-12-01
62,Leaves,Ben&Ben,62988,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-12-01
63,Memories,Maroon 5,61332,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-12-01
64,heart won't let me,LANY,60501,https://open.spotify.com/track/2IY537C2ecmUMJ46bYQggp,2020-12-01
65,Prisoner (feat. Dua Lipa),Miley Cyrus,58825,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,2020-12-01
66,Santa Tell Me,Ariana Grande,58338,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2020-12-01
67,Say You Won't Let Go,James Arthur,58290,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-12-01
68,Pagtingin,Ben&Ben,57997,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-12-01
69,Bet You Wanna (feat. Cardi B),BLACKPINK,57249,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,2020-12-01
70,Kung 'Di Rin Lang Ikaw,December Avenue,56414,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2020-12-01
71,Your Song,Parokya Ni Edgar,56264,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2020-12-01
72,Boy With Luv (feat. Halsey),BTS,55797,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2020-12-01
73,Mood (feat. iann dior),24kGoldn,55616,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-12-01
74,Fake,Lauv,55383,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW,2020-12-01
75,comethru,Jeremy Zucker,54910,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2020-12-01
76,Sulyap,Jr Crown,54791,https://open.spotify.com/track/3a22L5P9cix1HFNzjb3SpB,2020-12-01
77,I Like Me Better,Lauv,54534,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020-12-01
78,Skit,BTS,54322,https://open.spotify.com/track/4GVwjLRT7oSsKby7Vy8EHr,2020-12-01
79,Malibu Nights,LANY,54100,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2020-12-01
80,Intentions (feat. Quavo),Justin Bieber,52442,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-12-01
81,Better,ZAYN,51836,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG,2020-12-01
82,Blinding Lights,The Weeknd,48709,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,2020-12-01
83,Given-Taken,ENHYPEN,48548,https://open.spotify.com/track/69WpV0U7OMNFGyq8I63dcC,2020-12-01
84,Best Part (feat. Daniel Caesar),H.E.R.,48253,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2020-12-01
85,Future,Red Velvet,48207,https://open.spotify.com/track/2gvlPqqngL3BppFCwLXnVc,2020-12-01
86,Araw-Araw,Ben&Ben,47940,https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm,2020-12-01
87,2002,Anne-Marie,47719,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2020-12-01
88,Sa Susunod na Habang Buhay,Ben&Ben,45717,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-12-01
89,Last Christmas,Wham!,45134,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2020-12-01
90,Rainbow,South Border,44937,https://open.spotify.com/track/3ueq4reab02CypseErxvwS,2020-12-01
91,Marikit,Juan Caoile,44921,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-12-01
92,Lifetime,Ben&Ben,44896,https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW,2020-12-01
93,Mirrors,Justin Timberlake,44839,https://open.spotify.com/track/4rHZZAmHpZrA3iH5zx8frV,2020-12-01
94,Wonder,Shawn Mendes,44382,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,2020-12-01
95,If the World Was Ending - feat. Julia Michaels,JP Saxe,43779,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-12-01
96,Out of My League,Stephen Speaks,43513,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq,2020-12-01
97,Passenger Seat,Stephen Speaks,43456,https://open.spotify.com/track/47nJrlVeOWNEI4hppa7ha9,2020-12-01
98,Sofia,Clairo,43077,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,2020-12-01
99,Miloves (Otw Sayo),King Badger,42889,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-12-01
100,Sa Ngalan Ng Pag-Ibig,December Avenue,42852,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2020-12-01
101,Psycho,Red Velvet,42239,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-12-01
102,Circles,Post Malone,41997,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-12-01
103,Araw-Araw Love,Flow G,41263,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-12-01
104,you broke me first,Tate McRae,40919,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,2020-12-01
105,Let Me In (20 CUBE),ENHYPEN,40847,https://open.spotify.com/track/4eOcd47wPU3ixxYw0spREl,2020-12-01
106,Miracle Nights,ALLMO$T,40795,https://open.spotify.com/track/3sWLOFGI7dNN6YBM1m1RKB,2020-12-01
107,Tadhana,Up Dharma Down,40566,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2020-12-01
108,Crazy Over You,BLACKPINK,39726,https://open.spotify.com/track/7qq0EOPW4RRlqdvMBmdd73,2020-12-01
109,Just the Way You Are,Bruno Mars,39617,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ,2020-12-01
110,I CAN'T STOP ME - English Version,TWICE,39346,https://open.spotify.com/track/4viLaKGdHwhW8LkZB3mRFC,2020-12-01
111,Love To Hate Me,BLACKPINK,38835,https://open.spotify.com/track/7iKDsPfLT0d5mu2htfMKBZ,2020-12-01
112,Sa Susunod Na Lang,PDL,38820,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2020-12-01
113,You Never Know,BLACKPINK,38085,https://open.spotify.com/track/39kzWAiVPpycdMpr745oPj,2020-12-01
114,When I Look At You,Miley Cyrus,37893,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,2020-12-01
115,214,Rivermaya,37442,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB,2020-12-01
116,Mundo,IV Of Spades,37368,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2020-12-01
117,The Day You Said Goodnight,Hale,37337,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3,2020-12-01
118,10 Months,ENHYPEN,37322,https://open.spotify.com/track/3LcFQsZw01tRvjCNLgSmTv,2020-12-01
119,Don't Start Now,Dua Lipa,37128,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,2020-12-01
120,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,36997,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020-12-01
