Position,Track Name,Artist,Streams,URL,Date
1,34+35,Ariana Grande,207339,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-12-26
2,At My Worst,Pink Sweat$,187122,https://open.spotify.com/track/2tI4WyzqOOwC23S5m0kqcB,2020-12-26
3,Dynamite,BTS,170577,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-12-26
4,Dance With You,Skusta Clee,162457,https://open.spotify.com/track/7bUvgvAf0tdQIty95lV5wf,2020-12-26
5,positions,Ariana Grande,133501,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-12-26
6,Life Goes On,BTS,132886,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-12-26
7,Paubaya,Moira Dela Torre,120947,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-12-26
8,Holy (feat. Chance The Rapper),Justin Bieber,119617,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-12-26
9,Beautiful Scars,Maximillian,111989,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-12-26
10,Lovesick Girls,BLACKPINK,111910,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-12-26
11,I CAN'T STOP ME,TWICE,105508,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-12-26
12,Ice Cream (with Selena Gomez),BLACKPINK,102777,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-12-26
13,You Got It,Vedo,100881,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-12-26
14,What You Know Bout Love,Pop Smoke,100145,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-12-26
15,Kabilang Buhay,Bandang Lapis,99807,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-12-26
16,All I Want for Christmas Is You,Mariah Carey,98306,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2020-12-26
17,Stuck with U (with Justin Bieber),Ariana Grande,90512,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-12-26
18,KLWKN,Music Hero,88493,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-12-26
19,Afterglow,Ed Sheeran,86894,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,2020-12-26
20,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,86733,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,2020-12-26
21,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,86266,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK,2020-12-26
22,Titig,MC Einstein,85620,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-12-26
23,Teka Lang,Emman,85074,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-12-26
24,willow,Taylor Swift,82975,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,2020-12-26
25,CRY FOR ME,TWICE,79928,https://open.spotify.com/track/0PoAZ7SLFpqpYR9LSCYAo8,2020-12-26
26,Put Your Records On,Ritt Momney,79663,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-12-26
27,Malayo Ka Man,Jr Crown,72766,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-12-26
28,Imahe,Magnus Haven,72132,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-12-26
29,Mariposa,Peach Tree Rascals,72095,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-12-26
30,Kathang Isip,Ben&Ben,70155,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-12-26
31,Ulap,Rob Deniel,69391,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-12-26
32,Levitating (feat. DaBaby),Dua Lipa,68860,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,2020-12-26
33,How You Like That,BLACKPINK,68221,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-12-26
34,Maybe The Night,Ben&Ben,66470,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-12-26
35,Make It With You,Ben&Ben,66309,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-12-26
36,Santa Tell Me,Ariana Grande,64611,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2020-12-26
37,if this is the last time,LANY,61314,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-12-26
38,Di Ka Sayang,Ben&Ben,60642,https://open.spotify.com/track/0V9rj37SqxF06EOV809odq,2020-12-26
39,Go Crazy,Chris Brown,60493,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-12-26
40,WAP (feat. Megan Thee Stallion),Cardi B,60462,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-12-26
41,Higa,Arthur Nery,59676,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-12-26
42,Someone You Loved,Lewis Capaldi,58634,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-12-26
43,Nakikinig Ka Ba Sa Akin,Ben&Ben,57938,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-12-26
