Position,Track Name,Artist,Streams,URL,Date
1,Dynamite,BTS,260669,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-11-03
2,Paubaya,Moira Dela Torre,257196,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-11-03
3,At My Worst,Pink Sweat$,255360,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-11-03
4,positions,Ariana Grande,247146,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-11-03
5,I CAN'T STOP ME,TWICE,243827,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-11-03
6,Ice Cream (with Selena Gomez),BLACKPINK,220867,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-11-03
7,Lovesick Girls,BLACKPINK,213311,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-11-03
8,Holy (feat. Chance The Rapper),Justin Bieber,192963,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-11-03
9,Beautiful Scars,Maximillian,192512,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-11-03
10,Kabilang Buhay,Bandang Lapis,164280,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-11-03
11,You Got It,Vedo,141563,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-11-03
12,34+35,Ariana Grande,135890,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-11-03
13,Bet You Wanna (feat. Cardi B),BLACKPINK,134981,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,2020-11-03
14,KLWKN,Music Hero,129286,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-11-03
15,How You Like That,BLACKPINK,119786,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-11-03
16,What You Know Bout Love,Pop Smoke,117960,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-11-03
17,WAP (feat. Megan Thee Stallion),Cardi B,114990,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-11-03
18,Mad at Disney,salem ilese,112369,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-11-03
19,Teka Lang,Emman,112108,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-11-03
20,Pretty Savage,BLACKPINK,111385,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020-11-03
21,Stuck with U (with Justin Bieber),Ariana Grande,110360,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-11-03
22,Mood (feat. iann dior),24kGoldn,109662,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-11-03
23,Ulap,Rob Deniel,106535,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-11-03
24,Mariposa,Peach Tree Rascals,104634,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-11-03
25,if this is the last time,LANY,103719,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-11-03
26,Malayo Ka Man,Jr Crown,99830,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-11-03
27,Heather,Conan Gray,98558,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-11-03
28,Imahe,Magnus Haven,96792,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-11-03
29,Titig,MC Einstein,96034,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-11-03
30,Before You Go,Lewis Capaldi,95042,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-11-03
31,Go Crazy,Chris Brown,94039,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-11-03
32,Put Your Records On,Ritt Momney,93886,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-11-03
33,Miloves (Otw Sayo),King Badger,88386,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-11-03
