Position,Track Name,Artist,Streams,URL,Date
1,Shape of You,Ed Sheeran,349893,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-08
2,That's What I Like,Bruno Mars,280081,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-08
3,Versace on the Floor,Bruno Mars,231973,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-03-08
4,Something Just Like This,The Chainsmokers,231007,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-08
5,Say You Won't Let Go,James Arthur,210863,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-03-08
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,186018,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-08
7,Castle on the Hill,Ed Sheeran,156656,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-08
8,Paris,The Chainsmokers,155104,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-08
9,It Ain't Me (with Selena Gomez),Kygo,150440,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-08
10,"How Far I'll Go - From ""Moana""",Alessia Cara,144926,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-03-08
11,Perfect,Ed Sheeran,133630,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-03-08
12,Stay (with Alessia Cara),Zedd,127749,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-08
13,Closer,The Chainsmokers,126693,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-03-08
14,Dive,Ed Sheeran,121286,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2017-03-08
15,Happier,Ed Sheeran,120639,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-03-08
16,Starving,Hailee Steinfeld,118824,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-03-08
17,Galway Girl,Ed Sheeran,117200,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-08
18,Scared to Be Lonely,Martin Garrix,114285,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-03-08
19,All Night,The Vamps,110083,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-03-08
20,Bad Things (with Camila Cabello),Machine Gun Kelly,109660,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-03-08
21,Don't Wanna Know,Maroon 5,109652,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-03-08
22,Issues,Julia Michaels,107275,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-08
23,24K Magic,Bruno Mars,104272,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-03-08
24,Call On Me - Ryan Riback Extended Remix,Starley,103425,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-03-08
25,How Would You Feel (Paean),Ed Sheeran,99638,https://open.spotify.com/track/6PJ8FF6UR8FZXfEvpHkIVN,2017-03-08
26,All We Know,The Chainsmokers,99396,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,2017-03-08
27,It's Gotta Be You,Isaiah Firebrace,99281,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2017-03-08
28,Perfect Strangers,Jonas Blue,97923,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,2017-03-08
29,Cold,Maroon 5,96895,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k,2017-03-08
30,Sila,SUD,96567,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2017-03-08
31,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,96297,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-03-08
32,Fresh Eyes,Andy Grammer,96061,https://open.spotify.com/track/4nMlau89VAjmV7agkl7OY3,2017-03-08
33,Weak,AJR,89989,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-03-08
34,Just Hold On,Steve Aoki,89294,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,2017-03-08
35,What Do I Know?,Ed Sheeran,89098,https://open.spotify.com/track/2pJZ1v8HezrAoZ0Fhzby92,2017-03-08
36,Supermarket Flowers,Ed Sheeran,87643,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG,2017-03-08
37,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,86888,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2017-03-08
38,New Man,Ed Sheeran,81110,https://open.spotify.com/track/5HDPtsnyb3maFmPL8LLUTG,2017-03-08
39,Hanggang Kailan,Michael Pangilinan,80484,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2017-03-08
40,Let Me Love You,DJ Snake,78809,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-03-08
41,美女と野獣,Ariana Grande,78647,https://open.spotify.com/track/1KT0xdIjm7t053xByACrrg,2017-03-08
42,Cold Water (feat. Justin Bieber & MØ),Major Lazer,78599,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,2017-03-08
