Position,Track Name,Artist,Streams,URL,Date
1,At My Worst,Pink Sweat$,243619,https://open.spotify.com/track/2tI4WyzqOOwC23S5m0kqcB,2020-12-07
2,Dynamite,BTS,240661,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2020-12-07
3,34+35,Ariana Grande,217039,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2020-12-07
4,Life Goes On,BTS,207211,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2020-12-07
5,positions,Ariana Grande,178184,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2020-12-07
6,Paubaya,Moira Dela Torre,170974,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2020-12-07
7,Beautiful Scars,Maximillian,166503,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-12-07
8,Ice Cream (with Selena Gomez),BLACKPINK,142698,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-12-07
9,Holy (feat. Chance The Rapper),Justin Bieber,136296,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-12-07
10,Lovesick Girls,BLACKPINK,133122,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-12-07
11,Kabilang Buhay,Bandang Lapis,130447,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-12-07
12,I CAN'T STOP ME,TWICE,124825,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2020-12-07
13,You Got It,Vedo,119043,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-12-07
14,What You Know Bout Love,Pop Smoke,114508,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-12-07
15,Stuck with U (with Justin Bieber),Ariana Grande,114403,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-12-07
16,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,110581,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,2020-12-07
17,KLWKN,Music Hero,107274,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-12-07
18,Teka Lang,Emman,106804,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-12-07
19,Heather,Conan Gray,102086,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-12-07
20,Imahe,Magnus Haven,99673,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-12-07
21,Titig,MC Einstein,98949,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-12-07
22,Mariposa,Peach Tree Rascals,95713,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-12-07
