Position,Track Name,Artist,Streams,URL,Date
1,Dance With You,Skusta Clee,219987,https://open.spotify.com/track/7bUvgvAf0tdQIty95lV5wf,2021-01-09
2,34+35,Ariana Grande,218475,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,2021-01-09
3,At My Worst,Pink Sweat$,213603,https://open.spotify.com/track/2tI4WyzqOOwC23S5m0kqcB,2021-01-09
4,Dynamite,BTS,184920,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,2021-01-09
5,Life Goes On,BTS,157608,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD,2021-01-09
6,Anyone,Justin Bieber,151032,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,2021-01-09
7,positions,Ariana Grande,141998,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,2021-01-09
8,Paubaya,Moira Dela Torre,124463,https://open.spotify.com/track/1NUw61RX4Wtmxw7CLiP4kP,2021-01-09
9,Copines,Aya Nakamura,119391,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL,2021-01-09
10,Holy (feat. Chance The Rapper),Justin Bieber,117038,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2021-01-09
11,Put Your Records On,Ritt Momney,114541,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2021-01-09
12,Lovesick Girls,BLACKPINK,110806,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2021-01-09
13,I CAN'T STOP ME,TWICE,110551,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH,2021-01-09
14,What You Know Bout Love,Pop Smoke,106938,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2021-01-09
15,You Got It,Vedo,104775,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2021-01-09
16,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,99693,https://open.spotify.com/track/6FuGJB290AQMAHTfjOYVaK,2021-01-09
17,Stuck with U (with Justin Bieber),Ariana Grande,99423,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2021-01-09
18,Ice Cream (with Selena Gomez),BLACKPINK,97546,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2021-01-09
19,Snowman,Sia,96677,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,2021-01-09
20,Kabilang Buhay,Bandang Lapis,95821,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2021-01-09
21,KLWKN,Music Hero,95342,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2021-01-09
22,Titig,MC Einstein,93903,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2021-01-09
23,Beautiful Scars,Maximillian,93638,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2021-01-09
24,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,90680,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,2021-01-09
25,willow,Taylor Swift,90541,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D,2021-01-09
26,Ulap,Rob Deniel,89589,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2021-01-09
27,Afterglow,Ed Sheeran,84525,https://open.spotify.com/track/0E4Y1XIbs8GrAT1YqVy6dq,2021-01-09
28,Levitating (feat. DaBaby),Dua Lipa,84259,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,2021-01-09
29,Kathang Isip,Ben&Ben,79373,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2021-01-09
30,Imahe,Magnus Haven,78631,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2021-01-09
31,Wag Na Lang,MC Einstein,78548,https://open.spotify.com/track/4Qs3DkTFVG1QiOwd0BUa9o,2021-01-09
32,Maybe The Night,Ben&Ben,78302,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2021-01-09
33,Di Ka Sayang,Ben&Ben,73359,https://open.spotify.com/track/0V9rj37SqxF06EOV809odq,2021-01-09
34,Make It With You,Ben&Ben,72101,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2021-01-09
35,Heather,Conan Gray,71811,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2021-01-09
36,Someone You Loved,Lewis Capaldi,70990,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2021-01-09
37,Sulyap,Jr Crown,70672,https://open.spotify.com/track/3a22L5P9cix1HFNzjb3SpB,2021-01-09
38,Higa,Arthur Nery,69870,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2021-01-09
39,Malayo Ka Man,Jr Crown,68972,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2021-01-09
40,2002,Anne-Marie,68582,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2021-01-09
41,WAP (feat. Megan Thee Stallion),Cardi B,68574,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2021-01-09
