Position,Track Name,Artist,Streams,URL,Date
1,Shape of You,Ed Sheeran,324873,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-03-15
2,That's What I Like,Bruno Mars,274619,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-03-15
3,Something Just Like This,The Chainsmokers,224380,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2017-03-15
4,Versace on the Floor,Bruno Mars,222177,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2017-03-15
5,Say You Won't Let Go,James Arthur,215114,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-03-15
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,180854,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-03-15
7,Paris,The Chainsmokers,154979,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,2017-03-15
8,"How Far I'll Go - From ""Moana""",Alessia Cara,153880,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-03-15
9,It Ain't Me (with Selena Gomez),Kygo,147635,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe,2017-03-15
10,Stay (with Alessia Cara),Zedd,145288,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g,2017-03-15
11,Castle on the Hill,Ed Sheeran,134030,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-03-15
12,Starving,Hailee Steinfeld,126211,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-03-15
13,Closer,The Chainsmokers,125774,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-03-15
14,Scared to Be Lonely,Martin Garrix,118904,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,2017-03-15
15,Galway Girl,Ed Sheeran,117580,https://open.spotify.com/track/0afhq8XCExXpqazXczTSve,2017-03-15
16,All Night,The Vamps,112283,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,2017-03-15
17,Issues,Julia Michaels,110026,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt,2017-03-15
18,Call On Me - Ryan Riback Extended Remix,Starley,109207,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-03-15
