Position,Track Name,Artist,Streams,URL,Date
1,Paubaya,Moira Dela Torre,378958,https://open.spotify.com/track/6KfGuMyhHwuQtMSBvQ02pI,2020-10-26
2,Dynamite,BTS,250805,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,2020-10-26
3,At My Worst,Pink Sweat$,235783,https://open.spotify.com/track/0ri0Han4IRJhzvERHOZTMr,2020-10-26
4,Lovesick Girls,BLACKPINK,231657,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,2020-10-26
5,Ice Cream (with Selena Gomez),BLACKPINK,221835,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,2020-10-26
6,positions,Ariana Grande,209660,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7,2020-10-26
7,Holy (feat. Chance The Rapper),Justin Bieber,191041,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,2020-10-26
8,Beautiful Scars,Maximillian,179660,https://open.spotify.com/track/1Hu42ZLWG9dHaVOPiWyEmE,2020-10-26
9,I CAN'T STOP ME,TWICE,176840,https://open.spotify.com/track/37ZtpRBkHcaq6hHy0X98zn,2020-10-26
10,Kabilang Buhay,Bandang Lapis,155275,https://open.spotify.com/track/0knRQzgvbUed6K74mX81hG,2020-10-26
11,Bet You Wanna (feat. Cardi B),BLACKPINK,150965,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,2020-10-26
12,You Got It,Vedo,144589,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8,2020-10-26
13,KLWKN,Music Hero,130940,https://open.spotify.com/track/1pi3VCMlGVaXvrjlVOkBPN,2020-10-26
14,How You Like That,BLACKPINK,127226,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,2020-10-26
15,Pretty Savage,BLACKPINK,121480,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,2020-10-26
16,WAP (feat. Megan Thee Stallion),Cardi B,114826,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,2020-10-26
17,Teka Lang,Emman,109386,https://open.spotify.com/track/47UUjZbqZjcrzELnFBB1Ht,2020-10-26
18,Stuck with U (with Justin Bieber),Ariana Grande,108956,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH,2020-10-26
19,Mad at Disney,salem ilese,107462,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,2020-10-26
20,if this is the last time,LANY,105816,https://open.spotify.com/track/3bsRMvQja4huvPWo1S5ONc,2020-10-26
21,Ulap,Rob Deniel,105642,https://open.spotify.com/track/0en1kxNAvVQxLpbteRTG7L,2020-10-26
22,What You Know Bout Love,Pop Smoke,105377,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,2020-10-26
23,Mariposa,Peach Tree Rascals,102642,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD,2020-10-26
24,Mood (feat. iann dior),24kGoldn,99614,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,2020-10-26
25,Go Crazy,Chris Brown,98303,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,2020-10-26
26,Heather,Conan Gray,97279,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,2020-10-26
27,Malayo Ka Man,Jr Crown,95042,https://open.spotify.com/track/3R6Hl2e7hAyCfofRRToKAo,2020-10-26
28,Before You Go,Lewis Capaldi,94004,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,2020-10-26
29,Imahe,Magnus Haven,93428,https://open.spotify.com/track/65sEZZaxTjLMD8vNgPoMz5,2020-10-26
30,Marikit,Juan Caoile,89798,https://open.spotify.com/track/4nd9cEo5R4jGNcgPHDm7Ar,2020-10-26
31,Higa,Arthur Nery,85479,https://open.spotify.com/track/63qA4ydokzNOFpsaNlsYsC,2020-10-26
32,you!,LANY,85259,https://open.spotify.com/track/1vg0ZHaTvBwlNxLxyYrEvP,2020-10-26
33,Wonder,Shawn Mendes,84245,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,2020-10-26
34,Put Your Records On,Ritt Momney,83380,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,2020-10-26
35,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,81563,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL,2020-10-26
36,Kathang Isip,Ben&Ben,80461,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2020-10-26
37,Intentions (feat. Quavo),Justin Bieber,79514,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,2020-10-26
38,Titig,MC Einstein,78611,https://open.spotify.com/track/1x8pFCRfBnDqckyB6mlZci,2020-10-26
39,Crazy Over You,BLACKPINK,77823,https://open.spotify.com/track/7qq0EOPW4RRlqdvMBmdd73,2020-10-26
40,Watermelon Sugar,Harry Styles,77369,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,2020-10-26
41,Someone You Loved,Lewis Capaldi,77170,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2020-10-26
42,Maybe The Night,Ben&Ben,76739,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2020-10-26
43,Chinita Girl,Lil Vinceyy,76603,https://open.spotify.com/track/6r7sdXUiKjgEx3I8GQRpSq,2020-10-26
44,Miloves (Otw Sayo),King Badger,76404,https://open.spotify.com/track/44jJiCwGdnqqCkgqlvCIdp,2020-10-26
45,You Never Know,BLACKPINK,75952,https://open.spotify.com/track/39kzWAiVPpycdMpr745oPj,2020-10-26
46,HELL IN HEAVEN,TWICE,75088,https://open.spotify.com/track/3KCreWc88InXH3XuL54C5a,2020-10-26
47,heart won't let me,LANY,74086,https://open.spotify.com/track/2IY537C2ecmUMJ46bYQggp,2020-10-26
48,Sana,I Belong to the Zoo,73361,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2020-10-26
49,Love To Hate Me,BLACKPINK,72959,https://open.spotify.com/track/7iKDsPfLT0d5mu2htfMKBZ,2020-10-26
50,Make It With You,Ben&Ben,72825,https://open.spotify.com/track/2Mo4pOpCYXOu33856sMQLh,2020-10-26
51,Blueberry Eyes (feat. SUGA of BTS),MAX,70153,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3,2020-10-26
52,Pangga,Matthaios,66508,https://open.spotify.com/track/2YreeV0asmC6tgM4IH2g5F,2020-10-26
53,"10,000 Hours (with Justin Bieber)",Dan + Shay,66130,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa,2020-10-26
54,Memories,Maroon 5,61600,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2020-10-26
55,Leaves,Ben&Ben,61221,https://open.spotify.com/track/6wdCelHrPh7UfliNjwRTUv,2020-10-26
56,UP NO MORE,TWICE,60431,https://open.spotify.com/track/1LiNP5q2thWScdvCRkJ584,2020-10-26
57,Lonely (with benny blanco),Justin Bieber,60412,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,2020-10-26
58,Malibu Nights,LANY,59731,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2020-10-26
59,Nakikinig Ka Ba Sa Akin,Ben&Ben,59532,https://open.spotify.com/track/74jVIbukOhR0Am7YXKiJMM,2020-10-26
60,Your Song,Parokya Ni Edgar,59345,https://open.spotify.com/track/3OpGUlDmRUXh0NkIYWoIlD,2020-10-26
61,Love Somebody,Lauv,57837,https://open.spotify.com/track/7LEMGMfmJDd1iLsGD9eV5l,2020-10-26
62,Sulyap,Jr Crown,57625,https://open.spotify.com/track/3a22L5P9cix1HFNzjb3SpB,2020-10-26
63,Kung 'Di Rin Lang Ikaw,December Avenue,57469,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2020-10-26
64,Pagtingin,Ben&Ben,56886,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2020-10-26
65,Sofia,Clairo,56417,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM,2020-10-26
66,Hindi Tayo Pwede,The Juans,55670,https://open.spotify.com/track/6VqZS3Wmf53pbfDBVEYvnP,2020-10-26
67,Binibini,Matthaios,55097,https://open.spotify.com/track/13pv5UWJttg8NNplCaaOYh,2020-10-26
68,DO WHAT WE LIKE,TWICE,55043,https://open.spotify.com/track/54kGRAmn3I49RPAhdWG2sp,2020-10-26
69,Paalam,Moira Dela Torre,54114,https://open.spotify.com/track/6D9DwqiHiMKmy2V7HvN6zs,2020-10-26
70,Rainbow,South Border,53647,https://open.spotify.com/track/3ueq4reab02CypseErxvwS,2020-10-26
71,Say You Won't Let Go,James Arthur,53162,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2020-10-26
72,comethru,Jeremy Zucker,52323,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2020-10-26
73,Better,ZAYN,51357,https://open.spotify.com/track/1dLXLETYiZohIZWnse4ypG,2020-10-26
74,Boy With Luv (feat. Halsey),BTS,51356,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2020-10-26
75,Ikaw At Ako,Moira Dela Torre,50489,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2020-10-26
76,Make You Mine,PUBLIC,49716,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g,2020-10-26
77,I Like Me Better,Lauv,49569,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2020-10-26
78,Fake,Lauv,49472,https://open.spotify.com/track/4Gt2kh3QbAGU6yquOWn4aW,2020-10-26
79,Araw-Araw,Ben&Ben,49365,https://open.spotify.com/track/4rG3h1QwgjSSWz8EIjCFrm,2020-10-26
80,BRING IT BACK,TWICE,49261,https://open.spotify.com/track/2APCo1hwAaua9CslYXqALD,2020-10-26
81,Best Part (feat. Daniel Caesar),H.E.R.,48513,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2020-10-26
82,you broke me first,Tate McRae,48444,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,2020-10-26
83,"Patawad, Paalam",Moira Dela Torre,48355,https://open.spotify.com/track/5QJYLlZvfZHX1wUTrgROru,2020-10-26
84,Sa Susunod na Habang Buhay,Ben&Ben,46574,https://open.spotify.com/track/3PgjBOoA5OytNGkglObpOd,2020-10-26
85,Lifetime,Ben&Ben,46226,https://open.spotify.com/track/3X9c4tBzSdGhlO4Fx3WYgW,2020-10-26
86,Lose,NIKI,45221,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b,2020-10-26
87,Out of My League,Stephen Speaks,45065,https://open.spotify.com/track/2PkQeKapTNUjwpKLf8aJlq,2020-10-26
88,Tagpuan,Moira Dela Torre,44744,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2020-10-26
89,Passenger Seat,Stephen Speaks,44181,https://open.spotify.com/track/47nJrlVeOWNEI4hppa7ha9,2020-10-26
90,BELIEVER,TWICE,44007,https://open.spotify.com/track/7louodH5FUYuL3yvHQtq3O,2020-10-26
91,Before It Sinks In,Moira Dela Torre,43724,https://open.spotify.com/track/20JlaQj9irFjFb8X0SKKS7,2020-10-26
92,When I Look At You,Miley Cyrus,43651,https://open.spotify.com/track/6ZfXA2xakAvphXOSOJ3u1W,2020-10-26
93,QUEEN,TWICE,43642,https://open.spotify.com/track/2xVCwFrNYnllRX1g0drYVI,2020-10-26
94,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,42839,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,2020-10-26
95,If the World Was Ending - feat. Julia Michaels,JP Saxe,42588,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ,2020-10-26
96,Circles,Post Malone,42468,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2020-10-26
97,Sa Ngalan Ng Pag-Ibig,December Avenue,41943,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2020-10-26
98,2002,Anne-Marie,41712,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2020-10-26
99,Savage Love (Laxed - Siren Beat),Jawsh 685,41618,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-10-26
100,GO HARD,TWICE,40487,https://open.spotify.com/track/5uZ5VUoj2al8GttE421bTD,2020-10-26
101,Psycho,Red Velvet,39677,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK,2020-10-26
102,Mundo,IV Of Spades,39328,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2020-10-26
103,Araw-Araw Love,Flow G,38796,https://open.spotify.com/track/1x7DysraeqSgVgj95hHc3U,2020-10-26
104,Tadhana,Up Dharma Down,38387,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2020-10-26
105,HANDLE IT,TWICE,37899,https://open.spotify.com/track/2laLdXRHMaHCuqr3DXgzhZ,2020-10-26
106,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,37829,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2020-10-26
107,The Day You Said Goodnight,Hale,37392,https://open.spotify.com/track/0HZ3OUVrGHxttD2EuHqRm3,2020-10-26
108,Someday,Nina,37231,https://open.spotify.com/track/1MkiRsYBkXbXvdiYvTTiQT,2020-10-26
109,SHOT CLOCK,TWICE,36720,https://open.spotify.com/track/5HSooivbDgCWBOv24vtYiB,2020-10-26
110,Kung Wala Ka,Hale,36391,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2020-10-26
111,Nobody's Love,Maroon 5,36378,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq,2020-10-26
112,Strawberries & Cigarettes,Troye Sivan,36190,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ,2020-10-26
113,Rain On Me (with Ariana Grande),Lady Gaga,36139,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,2020-10-26
114,MORE & MORE,TWICE,36009,https://open.spotify.com/track/2bAAj29XGc4h1G4oEGYCmg,2020-10-26
115,Not Shy,ITZY,35926,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU,2020-10-26
116,Blue Hour,TOMORROW X TOGETHER,35817,https://open.spotify.com/track/3ObPkJQAgjAhTwYvDhPrAW,2020-10-26
117,lowkey,NIKI,35763,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi,2020-10-26
118,DEPEND ON YOU,TWICE,35754,https://open.spotify.com/track/34WYAVk1WHSyMxY9tHRPyA,2020-10-26
119,Kill This Love,BLACKPINK,35749,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2020-10-26
120,Kahit Ayaw Mo Na,This Band,35647,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2020-10-26
121,214,Rivermaya,35577,https://open.spotify.com/track/7gZ3kWNtIxFgxjsm5OTVMB,2020-10-26
122,SAY SOMETHING,TWICE,35552,https://open.spotify.com/track/2gagYYY4R8QimbnFqd96ST,2020-10-26
123,Tell Me Where It Hurts,MYMP,34847,https://open.spotify.com/track/6C2nrsOlb3jOUGcJAmPrTA,2020-10-26
124,The Way You Look at Me,Christian Bautista,34808,https://open.spotify.com/track/1C3wg8sCIPqpNQx0wAL4DC,2020-10-26
125,Mean It,Lauv,34182,https://open.spotify.com/track/3uc8AGNL0KbvISIrjnfRvN,2020-10-26
