date,position,track_id,track_name,artist,streams
2017-04-01,1,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,262704
2017-04-01,2,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,225372
2017-04-01,3,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,The Chainsmokers,188659
2017-04-01,4,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,180930
2017-04-01,5,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,165343
2017-04-01,6,0dA2Mk56wEzDgegdC6R17g,Stay (with Alessia Cara),Zedd,139066
2017-04-01,7,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,137972
2017-04-01,8,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,127745
2017-04-01,9,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,125947
2017-04-01,10,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,122059
2017-04-01,11,1KT0xdIjm7t053xByACrrg,美女と野獣,Ariana Grande,117644
2017-04-01,12,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,109633
2017-04-01,13,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,105013
2017-04-01,14,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,Martin Garrix,102235
2017-04-01,15,1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),Clean Bandit,101184
2017-04-01,16,5Ua3GXyHwiSfpNTMjq6m2z,Touch,Little Mix,94712
2017-04-01,17,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,91178
2017-04-01,18,1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,90268
2017-04-01,19,5NNlUMcOEOdoOIwwaWXv0k,Cold,Maroon 5,89897
2017-04-01,20,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,88128
2017-04-01,21,1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,86509
2017-04-01,22,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,86366
2017-04-01,23,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,85954
2017-04-01,24,2IMODbij0lZ5CuAjZi0IDE,Sila,SUD,84930
2017-04-01,25,2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,83261
2017-04-01,26,7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,83232
2017-04-01,27,0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,82664
2017-04-01,28,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,81663
2017-04-01,29,1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,77732
2017-04-01,30,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,76790
2017-04-01,31,7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),Calvin Harris,76631
2017-04-01,32,6cAKeFFYW2aClZSUyvqAEW,It's Gotta Be You,Isaiah Firebrace,75474
2017-04-01,33,6M21eWbEw74XDdoQsNIinq,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,74945
2017-04-01,34,3E2Zh20GDCR9B1EYjfXWyv,Weak,AJR,74600
2017-04-01,35,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,74500
2017-04-01,36,01YEqVPCm0vqRLA9w43bic,Hanggang Kailan,Michael Pangilinan,68557
2017-04-01,37,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,67263
2017-04-01,38,1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,65727
2017-04-01,39,51ChrwmUPDJvedPQnIU8Ls,Dive,Ed Sheeran,63446
2017-04-01,40,0YyM8aEdbjGfLWPn6fdcn7,Pasensya Ka Na,Silent Sanctuary,62126
2017-04-01,41,3TRFq09DUgYj1mug6RRqJW,Lot to Learn,Luke Christopher,60951
2017-04-01,42,6PCUP3dWmTjcTtXY02oFdT,Castle on the Hill,Ed Sheeran,60860
2017-04-01,43,1lntL1cI2UIWlxjL5QiN8g,The Other,Lauv,60756
2017-04-01,44,0zFYa7NIpKhmom8zrZx7Ga,Why Can't It Be,Kaye Cal,60608
2017-04-01,45,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,60569
2017-04-01,46,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,60012
2017-04-01,47,0Zx8khUcEfCFK2AEoIhC92,Don't Leave,Snakehips,59721
2017-04-01,48,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,58638
2017-04-01,49,2RttW7RAu5nOAfq6YFvApB,Happier,Ed Sheeran,57109
2017-04-01,50,0wfbD5rAksdXUzRvMfM3x5,The One,The Chainsmokers,56760
2017-04-01,51,4izP2KMwrhAdZEtIyp8Z8w,Jumpshot,Dawin,56745
2017-04-01,52,6xQs6y6CpDqK9VKCktApEL,Hiling,Mark Carpio,53925
2017-04-01,53,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,53030
2017-04-01,54,000xQL6tZNLJzIrtIgxqSl,Still Got Time (feat. PARTYNEXTDOOR),ZAYN,52204
2017-04-01,55,04DwTuZ2VBdJCCC5TROn7L,In the Name of Love,Martin Garrix,49418
2017-04-01,56,4OjORl39ULsmkJHOPbOOPJ,You,Jona,46340
2017-04-01,57,2PcbtMoqOlGSzOfyJlkB06,Your Love - Dolce Amore Teleserye Theme,Juris,45977
2017-04-01,58,6HUnnBwYZqcED1eQztxMBN,Solo Dance,Martin Jensen,45820
2017-04-01,59,5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,The Weeknd,44768
2017-04-01,60,4g8lRiznlad8Vy4HR1J3B9,A Love To Last A Lifetime,Juris,44277
2017-04-01,61,152lZdxL1OR0ZMW6KquMif,Location,Khalid,43810
2017-04-01,62,0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,43701
2017-04-01,63,0CcQNd8CINkwQfe1RDtGV6,Believer,Imagine Dragons,43380
2017-04-01,64,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,42649
2017-04-01,65,29xs643Q96uQLD8f7SxYYw,Sa'yo,Silent Sanctuary,42383
2017-04-01,66,2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),KYLE,41980
2017-04-01,67,7sW3f7PqDV7BQ7qqeVBJIA,Migraine,Moonstar88,41732
2017-04-01,68,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,41697
2017-04-01,69,2DpCdPMg1BADE4HDnxt3Rd,"Sit Still, Look Pretty",Daya,39680
2017-04-01,70,0WCEaydwN65cvwaW8aqptF,History,Olivia Holt,39571
2017-04-01,71,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,39173
2017-04-01,72,0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,38760
2017-04-01,73,0gbBzIqrECJOEPvQJIBFs5,Green Light,Lorde,38197
2017-04-01,74,6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,MYMP,38061
2017-04-01,75,4ai7c2BUjNpElhZdZDH7qF,Dahil Sa'Yo,Inigo Pascual,36747
2017-04-01,76,2Ce5IyMlVRVvN997ZJjJJA,Selfish (feat. Rihanna),Future,36682
2017-04-01,77,5QVuf1MpdzFtFoJGwcKosa,Stay - On the Wings of Love Teleserye Theme,Daryl Ong,36376
2017-04-01,78,6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,35882
2017-04-01,79,6PJ8FF6UR8FZXfEvpHkIVN,How Would You Feel (Paean),Ed Sheeran,34878
2017-04-01,80,68EMU2RD1ECNeOeJ5qAXCV,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,34298
2017-04-01,81,39V6cEoNFwDFRJEOKyj4OR,Let Me Be the One,Julie Anne San Jose,34198
2017-04-01,82,3VcVQmMivq2ISfKUmIuvMK,Rainbow,South Border,34085
2017-04-01,83,0mqJsNkF3MRtBkRhzVskVX,We Can't Be,Krissy,33688
2017-04-01,84,0FuTx2s3YH1ppmtiM6l0zI,September Song,JP Cooper,33580
2017-04-01,85,77lGafvlU68CeHgB2pkHC9,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,33548
2017-04-01,86,343YBumqHu19cGoGARUTsd,Fake Love,Drake,33146
2017-04-01,87,2S80c51YXgJQhkhX603fMA,Prinsesa,6cyclemind,32925
2017-04-01,88,0MqkYdGBzHx7lnaFvo7doR,Para Sa Akin,Sitti,32792
2017-04-01,89,6520aj0B4FSKGVuKNsOCOi,Chained To The Rhythm,Katy Perry,32721
2017-04-01,90,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,32594
2017-04-01,91,1VvFtp71ibaXiHxurBlXuw,Before I Let You Go,Freestyle,32517
2017-04-01,92,1Eck97uRMlprKOOJN9oO1E,Good Life (with G-Eazy & Kehlani),G-Eazy,32326
2017-04-01,93,3FiE2d325mIOc4YjkSLVJR,Everyday,Ariana Grande,31921
2017-04-01,94,1cOyWWUr3oXJIxY0AjJEx9,YOUTH,Troye Sivan,31887
2017-04-01,95,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,31635
2017-04-01,96,4JIo8RztBbELr2gWJ5OGK6,Secret Love Song (feat. Jason Derulo),Little Mix,31159
2017-04-01,97,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,30989
2017-04-01,98,2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,30714
2017-04-01,99,4OZEu0Vwq0RB2LAq14v99n,Middle,DJ Snake,30516
2017-04-01,100,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,30313
2017-04-01,101,6XmskR1cMfgys1W7dExmgi,With a Smile (feat. Kelly Badon),South Border,30236
2017-04-01,102,1A40ESJJPEEJrqjC9BUO2B,So Slow,Freestyle,29909
2017-04-01,103,0dPBlz8N0veeceejtuvpPz,ILYSB,LANY,29779
2017-04-01,104,3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,Future,29267
2017-04-01,105,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Petit Biscuit,28649
2017-04-01,106,7j4IOedQQtMpSHEvyXZsHI,ILYSB - STRIPPED,LANY,28347
2017-04-01,107,0YHUITU3w6ws1v8ehT264g,Shout Out to My Ex,Little Mix,28292
2017-04-01,108,5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,Howie Day,27539
2017-04-01,109,0prNGof3XqfTvNDxHonvdK,Scars To Your Beautiful,Alessia Cara,27533
2017-04-01,110,1MkiRsYBkXbXvdiYvTTiQT,Someday,Nina,27167
2017-04-01,111,5GFDrUTLGJix84sNhjCG0g,Caroline,Aminé,27132
2017-04-01,112,4SRqDmPxYX0pUb5B5ut2Ri,So Sick,Ne-Yo,26785
2017-04-01,113,1CnPYaKxTVb4LWOtiGOm0m,All Time Low,Jon Bellion,26729
