date,position,track_id,track_name,artist,streams
2020-12-01,32,65sEZZaxTjLMD8vNgPoMz5,Imahe,Magnus Haven,90167
2020-12-01,33,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,89105
2020-12-01,34,3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,Jr Crown,87868
2020-12-01,35,3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,87230
2020-12-01,36,4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,84554
2020-12-01,37,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,84290
2020-12-01,38,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,84120
2020-12-01,39,0V9rj37SqxF06EOV809odq,Di Ka Sayang,Ben&Ben,82866
2020-12-01,40,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,82624
2020-12-01,41,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Chris Brown,81672
2020-12-01,42,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),Justin Bieber,79840
2020-12-01,43,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,79509
2020-12-01,44,0en1kxNAvVQxLpbteRTG7L,Ulap,Rob Deniel,79504
2020-12-01,45,74jVIbukOhR0Am7YXKiJMM,Nakikinig Ka Ba Sa Akin,Ben&Ben,78712
2020-12-01,46,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,74482
2020-12-01,47,2Mo4pOpCYXOu33856sMQLh,Make It With You,Ben&Ben,73945
2020-12-01,48,4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,73913
2020-12-01,49,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,73795
2020-12-01,50,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,73379
2020-12-01,51,63qA4ydokzNOFpsaNlsYsC,Higa,Arthur Nery,69020
2020-12-01,52,4Qs3DkTFVG1QiOwd0BUa9o,Wag Na Lang,MC Einstein,67467
2020-12-01,53,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,aespa,67374
2020-12-01,54,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,66572
2020-12-01,55,6sI8Q7TTJeA9exw6hxEqq3,Blueberry Eyes (feat. SUGA of BTS),MAX,66315
2020-12-01,56,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,66081
2020-12-01,57,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,64882
2020-12-01,58,6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,Lil Vinceyy,63778
2020-12-01,59,2YreeV0asmC6tgM4IH2g5F,Pangga,Matthaios,63666
2020-12-01,60,1vg0ZHaTvBwlNxLxyYrEvP,you!,LANY,63472
2020-12-01,61,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,63052
2020-12-01,62,6wdCelHrPh7UfliNjwRTUv,Leaves,Ben&Ben,62988
2020-12-01,63,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,61332
2020-12-01,64,2IY537C2ecmUMJ46bYQggp,heart won't let me,LANY,60501
2020-12-01,65,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Miley Cyrus,58825
2020-12-01,66,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,58338
2020-12-01,67,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,58290
2020-12-01,68,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,57997
2020-12-01,69,7iAgNZdotu40NwtoIWJHFe,Bet You Wanna (feat. Cardi B),BLACKPINK,57249
2020-12-01,70,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,56414
2020-12-01,71,3OpGUlDmRUXh0NkIYWoIlD,Your Song,Parokya Ni Edgar,56264
2020-12-01,72,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,55797
2020-12-01,73,3tjFYV6RSFtuktYl3ZtYcq,Mood (feat. iann dior),24kGoldn,55616
2020-12-01,74,4Gt2kh3QbAGU6yquOWn4aW,Fake,Lauv,55383
2020-12-01,75,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,54910
2020-12-01,76,3a22L5P9cix1HFNzjb3SpB,Sulyap,Jr Crown,54791
2020-12-01,77,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,54534
2020-12-01,78,4GVwjLRT7oSsKby7Vy8EHr,Skit,BTS,54322
2020-12-01,79,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,54100
2020-12-01,80,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,52442
2020-12-01,81,1dLXLETYiZohIZWnse4ypG,Better,ZAYN,51836
2020-12-01,82,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,48709
2020-12-01,83,69WpV0U7OMNFGyq8I63dcC,Given-Taken,ENHYPEN,48548
2020-12-01,84,4OBZT9EnhYIV17t4pGw7ig,Best Part (feat. Daniel Caesar),H.E.R.,48253
2020-12-01,85,2gvlPqqngL3BppFCwLXnVc,Future,Red Velvet,48207
2020-12-01,86,4rG3h1QwgjSSWz8EIjCFrm,Araw-Araw,Ben&Ben,47940
2020-12-01,87,2BgEsaKNfHUdlh97KmvFyo,2002,Anne-Marie,47719
2020-12-01,88,3PgjBOoA5OytNGkglObpOd,Sa Susunod na Habang Buhay,Ben&Ben,45717
2020-12-01,89,2FRnf9qhLbvw8fu4IBXx78,Last Christmas,Wham!,45134
2020-12-01,90,3ueq4reab02CypseErxvwS,Rainbow,South Border,44937
2020-12-01,91,4nd9cEo5R4jGNcgPHDm7Ar,Marikit,Juan Caoile,44921
2020-12-01,92,3X9c4tBzSdGhlO4Fx3WYgW,Lifetime,Ben&Ben,44896
2020-12-01,93,4rHZZAmHpZrA3iH5zx8frV,Mirrors,Justin Timberlake,44839
2020-12-01,94,5KCbr5ndeby4y4ggthdiAb,Wonder,Shawn Mendes,44382
2020-12-01,95,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending - feat. Julia Michaels,JP Saxe,43779
2020-12-01,96,2PkQeKapTNUjwpKLf8aJlq,Out of My League,Stephen Speaks,43513
2020-12-01,97,47nJrlVeOWNEI4hppa7ha9,Passenger Seat,Stephen Speaks,43456
2020-12-01,98,7B3z0ySL9Rr0XvZEAjWZzM,Sofia,Clairo,43077
2020-12-01,99,44jJiCwGdnqqCkgqlvCIdp,Miloves (Otw Sayo),King Badger,42889
2020-12-01,100,00mBzIWv5gHOYxwuEJXjOG,Sa Ngalan Ng Pag-Ibig,December Avenue,42852
2020-12-01,101,3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,42239
2020-12-01,102,21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,41997
2020-12-01,103,1x7DysraeqSgVgj95hHc3U,Araw-Araw Love,Flow G,41263
2020-12-01,104,45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,40919
2020-12-01,105,4eOcd47wPU3ixxYw0spREl,Let Me In (20 CUBE),ENHYPEN,40847
2020-12-01,106,3sWLOFGI7dNN6YBM1m1RKB,Miracle Nights,ALLMO$T,40795
2020-12-01,107,6NFKf8vBApSvtzkapYmnVR,Tadhana,Up Dharma Down,40566
2020-12-01,108,7qq0EOPW4RRlqdvMBmdd73,Crazy Over You,BLACKPINK,39726
2020-12-01,109,7BqBn9nzAq8spo5e7cZ0dJ,Just the Way You Are,Bruno Mars,39617
2020-12-01,110,4viLaKGdHwhW8LkZB3mRFC,I CAN'T STOP ME - English Version,TWICE,39346
2020-12-01,111,7iKDsPfLT0d5mu2htfMKBZ,Love To Hate Me,BLACKPINK,38835
2020-12-01,112,34ob61cxp34Sf7KHK6RnSU,Sa Susunod Na Lang,PDL,38820
2020-12-01,113,39kzWAiVPpycdMpr745oPj,You Never Know,BLACKPINK,38085
2020-12-01,114,6ZfXA2xakAvphXOSOJ3u1W,When I Look At You,Miley Cyrus,37893
2020-12-01,115,7gZ3kWNtIxFgxjsm5OTVMB,214,Rivermaya,37442
2020-12-01,116,4u8RkgV6P4TLi89SmlUtv8,Mundo,IV Of Spades,37368
2020-12-01,117,0HZ3OUVrGHxttD2EuHqRm3,The Day You Said Goodnight,Hale,37337
2020-12-01,118,3LcFQsZw01tRvjCNLgSmTv,10 Months,ENHYPEN,37322
2020-12-01,119,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,37128
2020-12-01,120,7hxHWCCAIIxFLCzvDgnQHX,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,36997
2020-12-01,121,0lLdorYw7lVrJydTINhWdI,It's Beginning to Look a Lot like Christmas,Michael Bublé,36403
2020-12-01,122,761frfZtZ8I2g70UsjFfBK,I Need You More Today,Caleb Santos,36378
2020-12-01,123,1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,36131
2020-12-01,124,0pDh5dMblZFw7bXRsbekZ1,Breath,GOT7,35765
2020-12-01,125,5TTXEcfsYLh6fTarLaevTi,lowkey,NIKI,35608
2020-12-01,126,3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,Troye Sivan,35424
2020-12-01,127,4JSDhJVmo2UqdF7nxbyenn,Kung Wala Ka,Hale,35406
2020-12-01,128,7vQbuQcyTflfCIOu3Uzzya,Jingle Bell Rock,Bobby Helms,35364
2020-12-01,129,1IcR6RlgvDczfvoWJSSY2A,It's the Most Wonderful Time of the Year,Andy Williams,35316
2020-12-01,130,4a6q8CR2hzLk2plDkSxkfD,I.F.L.Y.,Bazzi,35265
2020-12-01,131,43wROOsAEK0F3Fu46Vjn7W,Beautiful In White,Shane Filan,35072
2020-12-01,132,2EjXfH91m7f8HiJN1yQg97,Rockin' Around The Christmas Tree,Brenda Lee,34958
2020-12-01,133,3TgPwLFXV6GEIsDZANHktY,Flicker,ENHYPEN,34893
2020-12-01,134,7xapw9Oy21WpfEcib2ErSA,Mistletoe,Justin Bieber,34826
2020-12-01,135,7ju97lgwC2rKQ6wwsf9no9,Rain On Me (with Ariana Grande),Lady Gaga,34737
2020-12-01,136,1ojVx5LnVcBCGYPL7QC5eW,Umaasa,Skusta Clee,34614
2020-12-01,137,5dntGTbUtmUO239wQ0k3yM,Mmmh,KAI,34610
2020-12-01,138,58grXgbCj7t5ulr0TGLIr9,Kahit Ayaw Mo Na,This Band,34537
2020-12-01,139,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,34298
2020-12-01,140,3o2i5lJIHshmbL62vSzVMv,Nararahuyo,Matthaios,34258
2020-12-01,141,1C3wg8sCIPqpNQx0wAL4DC,The Way You Look at Me,Christian Bautista,34140
2020-12-01,142,4ecVWqbtW6phQGpZMAyqIU,Not Shy,ITZY,33959
2020-12-01,143,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,Calum Scott,33907
2020-12-01,144,68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher,33833
2020-12-01,145,0pYacDCZuRhcrwGUA5nTBe,eight(Prod.&Feat. SUGA of BTS),IU,33814
2020-12-01,146,630sXRhIcfwr2e4RdNtjKN,Rewrite The Stars,Zac Efron,33792
2020-12-01,147,3t0Dw9zYFXK4ezJxbM3rbj,Running,Gaho,33736
2020-12-01,148,0815caqt2Lytro5EIzMufT,You And Me,Lifehouse,33511
2020-12-01,149,3nAp4IvdMPPWEH9uuXFFV5,Underneath the Tree,Kelly Clarkson,33499
2020-12-01,150,3uc8AGNL0KbvISIrjnfRvN,Mean It,Lauv,33466
2020-12-01,151,4llK75pXNWZz6KAho2Gp16,She Will Be Loved - Radio Mix,Maroon 5,33360
2020-12-01,152,3S0OXQeoh0w6AY8WQVckRW,I'm Yours,Jason Mraz,32863
2020-12-01,153,0W5hTAWn8Tq0Qfhg1XP3YW,FANCY,TWICE,32839
2020-12-01,154,7rrVN7f83kwaz2sGxoFnJY,Christmas in Our Hearts,Jose Mari Chan,32820
2020-12-01,155,2QyuXBcV1LJ2rq01KhreMF,ON,BTS,32700
2020-12-01,156,24ngpWhBOxKJtIPnzSNX8c,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,32694
2020-12-01,157,2lgz3yy1AyoceOVOOBmiOS,Stickwitu,The Pussycat Dolls,32608
2020-12-01,158,6D9DwqiHiMKmy2V7HvN6zs,Paalam,Moira Dela Torre,32600
2020-12-01,159,2HtcPHFdo7eu4Ilbvb0BVI,Feel Special,TWICE,32596
2020-12-01,160,0gDRtumoR9ZrvAlnniToMz,Ikaw At Ako,Moira Dela Torre,32552
2020-12-01,161,70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,32397
2020-12-01,162,1mXVgsBdtIVeCLJnSnmtdV,Too Good At Goodbyes,Sam Smith,32330
2020-12-01,163,3vGkyQlCw8LklNip0ZUELC,Nobela,Join The Club,32137
2020-12-01,164,5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,31616
2020-12-01,165,1MkiRsYBkXbXvdiYvTTiQT,Someday,Nina,31560
2020-12-01,166,0TMGV2zMZXOILVtQLtkI3G,What Am I,Why Don't We,31441
2020-12-01,167,4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,31371
2020-12-01,168,6C2nrsOlb3jOUGcJAmPrTA,Tell Me Where It Hurts,MYMP,31366
2020-12-01,169,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,31092
2020-12-01,170,06cUybZMETs4i3yQO1f7p3,Weak,Khel Pangilinan,30970
2020-12-01,171,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,30965
2020-12-01,172,2VxeLyX666F8uXCJ0dZF8B,Shallow,Lady Gaga,30851
2020-12-01,173,3us3yACYidjyZwm9to0czY,Magandang Dilag,JM Bales,30766
2020-12-01,174,6brl7bwOHmGFkNw3MBqssT,So Sick,Ne-Yo,30692
2020-12-01,175,4pUCKHjJ4Ijewc37rRrvHn,Kill This Love,BLACKPINK,30652
2020-12-01,176,2qLMf6TuEC3ruGJg4SMMN6,Lucky,Jason Mraz,30454
2020-12-01,177,7bad461siaxECNlaYsmIo6,Love Story,Taylor Swift,30432
2020-12-01,178,0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,30417
2020-12-01,179,0luyrm1L6gjtoLekHOf67t,Masyado Pang Maaga,Ben&Ben,30403
2020-12-01,180,6lanRgr6wXibZr8KgzXxBl,A Thousand Years,Christina Perri,30362
2020-12-01,181,6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,30325
2020-12-01,182,6IdEQ3HUseBeRUYFSzSMdL,Zebbiana,Skusta Clee,30296
2020-12-01,183,135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,Eraserheads,30287
2020-12-01,184,0OCRwXbQRdOZ1OtB4Imsp1,Love Someone,Lukas Graham,30225
2020-12-01,185,0ztDBQdQmdVZvorSmIjMih,Tagpuan,Moira Dela Torre,30209
2020-12-01,186,2bAAj29XGc4h1G4oEGYCmg,MORE & MORE,TWICE,30085
2020-12-01,187,1Zyd6zQnC6XIIzmg3hP7Ot,As If It's Your Last,BLACKPINK,30024
2020-12-01,188,6xrjIHbm6ga5J8HhOS2Rmn,LAST PIECE,GOT7,30009
2020-12-01,189,5GkQIP5mWPi4KZLLXeuFTT,motive (with Doja Cat),Ariana Grande,29984
2020-12-01,190,4mf6HE25CkxeezcdWyfUGO,Can't Take My Eyes Off You,Joseph Vincent,29894
2020-12-01,191,2YlZnw2ikdb837oKMKjBkW,Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,29876
2020-12-01,192,1NopgVCMVhCKIm64tF7auX,With A Smile,Eraserheads,29796
2020-12-01,193,3vsNteZn6E5qBSSBO78W7b,You're Beautiful,James Blunt,29622
2020-12-01,194,6fxVffaTuwjgEk5h9QyRjy,Photograph,Ed Sheeran,29559
2020-12-01,195,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),Jawsh 685,29441
2020-12-01,196,3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,29362
2020-12-01,197,7bUvgvAf0tdQIty95lV5wf,Dance With You,Skusta Clee,29351
2020-12-01,198,0G5qmu4TsdUH19zdcbI9Ui,Vibe With Me,Matthaios,29164
2020-12-01,199,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),Marshmello,29145
2020-12-01,200,5UhpceEr5XmbVwyoIUIRnh,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,28925
2020-12-02,1,4saklk6nie3yiGePpBwUoc,Dynamite,BTS,277365
2020-12-02,2,249gnXrbfmV8NG6jTEMSwD,Life Goes On,BTS,264260
2020-12-02,3,0ri0Han4IRJhzvERHOZTMr,At My Worst,Pink Sweat$,255354
2020-12-02,4,6Im9k8u9iIzKMrmV7BWtlF,34+35,Ariana Grande,215554
2020-12-02,5,35mvY5S1H3J2QZyna3TFe0,positions,Ariana Grande,195209
2020-12-02,6,1NUw61RX4Wtmxw7CLiP4kP,Paubaya,Moira Dela Torre,184746
2020-12-02,7,1Hu42ZLWG9dHaVOPiWyEmE,Beautiful Scars,Maximillian,169806
2020-12-02,8,4JUPEh2DVSXFGExu4Uxevz,Ice Cream (with Selena Gomez),BLACKPINK,155368
2020-12-02,9,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),Justin Bieber,152467
2020-12-02,10,3apeXzypBMnUfYcZYNX6DH,I CAN'T STOP ME,TWICE,149239
2020-12-02,11,4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,BLACKPINK,147275
2020-12-02,12,0knRQzgvbUed6K74mX81hG,Kabilang Buhay,Bandang Lapis,137606
2020-12-02,13,4lsHZ92XCFOQfzJFBTluk8,You Got It,Vedo,130989
2020-12-02,14,1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,124686
2020-12-02,15,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,122555
2020-12-02,16,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),Ariana Grande,120493
2020-12-02,17,1pi3VCMlGVaXvrjlVOkBPN,KLWKN,Music Hero,115405
2020-12-02,18,3QH8rQGNFX8VLbCgZ7uPTS,Fly To My Room,BTS,113210
2020-12-02,19,0n2moJpAEWHwaPYYjkzMDl,Blue & Grey,BTS,112734
2020-12-02,20,47UUjZbqZjcrzELnFBB1Ht,Teka Lang,Emman,112154
2020-12-02,21,4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,107118
2020-12-02,22,1x8pFCRfBnDqckyB6mlZci,Titig,MC Einstein,106668
2020-12-02,23,6FuGJB290AQMAHTfjOYVaK,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",24kGoldn,105268
2020-12-02,24,1XnpzbOGptRwfJhZgLbmSr,Pretty Savage,BLACKPINK,101910
2020-12-02,25,65sEZZaxTjLMD8vNgPoMz5,Imahe,Magnus Haven,101153
2020-12-02,26,4ja2gzrNh9VNigzoXfmbwD,Mariposa,Peach Tree Rascals,99625
2020-12-02,27,3bsRMvQja4huvPWo1S5ONc,if this is the last time,LANY,97278
2020-12-02,28,2FVpOsjT1iquZ3SpCjZ9Ne,Telepathy,BTS,97161
2020-12-02,29,4SFknyjLcyTLJFPKD2m96o,How You Like That,BLACKPINK,93920
2020-12-02,30,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,salem ilese,92991
2020-12-02,31,3R6Hl2e7hAyCfofRRToKAo,Malayo Ka Man,Jr Crown,91839
2020-12-02,32,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,Billie Eilish,91293
2020-12-02,33,3ndCsZfq8OVwwkz9mmZvUz,Stay,BTS,91205
2020-12-02,34,3UoULw70kMsiVXxW0L3A33,pov,Ariana Grande,90380
2020-12-02,35,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,Ritt Momney,90323
2020-12-02,36,4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),Cardi B,89113
2020-12-02,37,3WUEs51GpcvlgU7lehLgLh,Kathang Isip,Ben&Ben,89045
2020-12-02,38,54DmTIv86D3sYdiawjULQ0,Dis-ease,BTS,87527
2020-12-02,39,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,86806
2020-12-02,40,0V9rj37SqxF06EOV809odq,Di Ka Sayang,Ben&Ben,86241
2020-12-02,41,1yDiru08Q6omDOGkZMPnei,Maybe The Night,Ben&Ben,85363
2020-12-02,42,2Mo4pOpCYXOu33856sMQLh,Make It With You,Ben&Ben,84585
2020-12-02,43,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,Chris Brown,84492
2020-12-02,44,74jVIbukOhR0Am7YXKiJMM,Nakikinig Ka Ba Sa Akin,Ben&Ben,81671
2020-12-02,45,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,81414
2020-12-02,46,0en1kxNAvVQxLpbteRTG7L,Ulap,Rob Deniel,80155
2020-12-02,47,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),Justin Bieber,79230
2020-12-02,48,1X4l4i472kW5ofFP8Xo0x0,Sana,I Belong to the Zoo,76329
2020-12-02,49,4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],Jawsh 685,75904
2020-12-02,50,5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,73686
2020-12-02,51,2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)",Dan + Shay,72832
2020-12-02,52,63qA4ydokzNOFpsaNlsYsC,Higa,Arthur Nery,71298
2020-12-02,53,6VqZS3Wmf53pbfDBVEYvnP,Hindi Tayo Pwede,The Juans,71102
2020-12-02,54,6wdCelHrPh7UfliNjwRTUv,Leaves,Ben&Ben,68344
2020-12-02,55,4Qs3DkTFVG1QiOwd0BUa9o,Wag Na Lang,MC Einstein,67981
2020-12-02,56,5l9g7py8RCblcvbZgGQgSd,Pagtingin,Ben&Ben,67220
2020-12-02,57,6sI8Q7TTJeA9exw6hxEqq3,Blueberry Eyes (feat. SUGA of BTS),MAX,66995
2020-12-02,58,1t2qYCAjUAoGfeFeoBlK51,Black Mamba,aespa,66396
2020-12-02,59,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,66358
2020-12-02,60,6r7sdXUiKjgEx3I8GQRpSq,Chinita Girl,Lil Vinceyy,65936
2020-12-02,61,2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,65817
2020-12-02,62,1vg0ZHaTvBwlNxLxyYrEvP,you!,LANY,65224
2020-12-02,63,2YreeV0asmC6tgM4IH2g5F,Pangga,Matthaios,64118
2020-12-02,64,2IY537C2ecmUMJ46bYQggp,heart won't let me,LANY,63654
2020-12-02,65,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),Justin Bieber,63160
2020-12-02,66,7iAgNZdotu40NwtoIWJHFe,Bet You Wanna (feat. Cardi B),BLACKPINK,61482
2020-12-02,67,3OpGUlDmRUXh0NkIYWoIlD,Your Song,Parokya Ni Edgar,59894
2020-12-02,68,5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),BTS,59767
2020-12-02,69,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,59614
2020-12-02,70,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,59357
2020-12-02,71,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Miley Cyrus,58192
2020-12-02,72,2BgD4nRyx9EZ5o8YEnjRSV,Kung 'Di Rin Lang Ikaw,December Avenue,58007
2020-12-02,73,18uwL0vNUanqZH0ro2QcOP,comethru,Jeremy Zucker,57991
2020-12-02,74,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,57221
2020-12-02,75,3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,56493
2020-12-02,76,2P91MQbaiQOfbiz9VqhqKQ,I Like Me Better,Lauv,55912
2020-12-02,77,3a22L5P9cix1HFNzjb3SpB,Sulyap,Jr Crown,55547
2020-12-02,78,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,The Weeknd,55506
