date,position,track_id,track_name,artist,streams
2017-02-01,1,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,323060
2017-02-01,2,7qiZfU4dY1lWllzX7mPBI3,Shape of You,Ed Sheeran,292489
2017-02-01,3,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,259328
2017-02-01,4,72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,188459
2017-02-01,5,3NdDpSvN911VPGivFlV5d0,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,185709
2017-02-01,6,5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,167423
2017-02-01,7,5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,Maroon 5,154140
2017-02-01,8,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,152807
2017-02-01,9,6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,150618
2017-02-01,10,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),Machine Gun Kelly,144355
2017-02-01,11,1qOLh0tI7trd1zdDKxYZTe,Starving,Hailee Steinfeld,143905
2017-02-01,12,2rizacJSyD9S1IQUxUxnsK,All We Know,The Chainsmokers,135879
2017-02-01,13,78rIJddV4X0HkNAInEcYde,Call On Me - Ryan Riback Extended Remix,Starley,127991
2017-02-01,14,0KKkJNfGyhkQ5aFogxQAPU,That's What I Like,Bruno Mars,127664
2017-02-01,15,1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,122707
2017-02-01,16,1CUVN2kn7mW5FjkqXTR2W1,Perfect Strangers,Jonas Blue,119397
2017-02-01,17,2IMODbij0lZ5CuAjZi0IDE,Sila,SUD,110131
2017-02-01,18,4nMlau89VAjmV7agkl7OY3,Fresh Eyes,Andy Grammer,110004
2017-02-01,19,3EmmCZoqpWOTY1g2GBwJoR,Just Hold On,Steve Aoki,108698
2017-02-01,20,6DNtNfH8hXkqOX1sjqmI7p,Cold Water (feat. Justin Bieber & MØ),Major Lazer,106075
2017-02-01,21,5aAx2yezTd8zXrkmtKl66Z,Starboy,The Weeknd,105864
2017-02-01,22,5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,105116
2017-02-01,23,4pdPtRcBmOSQDlJ3Fk945m,Let Me Love You,DJ Snake,101858
2017-02-01,24,1D3ODoXHBLpdxolZRHWV1j,By Your Side,Jonas Blue,97506
2017-02-01,25,4pLwZjInHj3SimIyN9SnOz,Side To Side,Ariana Grande,97132
2017-02-01,26,3TRFq09DUgYj1mug6RRqJW,Lot to Learn,Luke Christopher,96569
2017-02-01,27,3E2Zh20GDCR9B1EYjfXWyv,Weak,AJR,95857
2017-02-01,28,4Hf7WnR761jpxPr5D46Bcd,Treat You Better,Shawn Mendes,94057
2017-02-01,29,4izP2KMwrhAdZEtIyp8Z8w,Jumpshot,Dawin,93684
