track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
1hqdpmcEfqzE7h9Dq6G2aw,There Will Be a Time,43yeVCwwKolbh0jKiGhiN4,Joe Kaplow,35RjW4rN24ncEZrY2aKvnf,242866,2019-04-12,39,0.586,0.301,7,-9.537,1,0.0358,0.752,7.64e-06,0.131,0.418,103.908,3siDJ7ZiCZBEpGKkcDOiAO,The Jason Magbanua Wedding Playlist
1SJh272oiGxyBgjHbf4rwB,Video Killed The Radio Star,1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America,1zj1tn6yjZangQpuQHjJA3,203186,1998,0,0.56,0.772,1,-6.669,1,0.0765,0.231,0.0,0.0955,0.726,140.741,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
4YVgAMwXszmO82NkpOpkzX,Do You Really Want To Hurt Me,6kz53iCdBSqhQCZ21CoLcc,Culture Club,1zj1tn6yjZangQpuQHjJA3,259813,1998,0,0.719,0.465,4,-10.65,0,0.0369,0.283,0.0,0.102,0.353,100.732,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
6wPLdwK5mYNhVH4g2kKig5,Every Little Thing She Does Is Magic,5NGO30tJxFlKixkPSgXcFE,The Police,1zj1tn6yjZangQpuQHjJA3,258693,1998,0,0.564,0.862,2,-6.958,1,0.0335,0.115,0.0567,0.183,0.366,81.98,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
0Nmu7zxpMYNJ3N9YDY6VEN,How Soon Is Now?,3yY2gUcIsjMr8hjo51PoJ8,The Smiths,1zj1tn6yjZangQpuQHjJA3,406173,1998,42,0.406,0.805,11,-13.317,1,0.0463,0.00223,0.139,0.0867,0.832,190.326,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
6TmijY3RWPc9zkLmhkZzAb,Love My Way,0O0lrN34wrcuBenkqlEDZe,The Psychedelic Furs,1zj1tn6yjZangQpuQHjJA3,210320,1998,0,0.676,0.803,0,-7.209,1,0.0389,0.0203,0.000114,0.0995,0.626,125.649,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
0kJmwFZK1QbbmzLgc6oFn7,Hold Me Now,5jVeqi3PNaTOajfvBa4uFn,Thompson Twins,1zj1tn6yjZangQpuQHjJA3,284106,1998,0,0.79,0.679,7,-7.57,1,0.0316,0.603,1.02e-05,0.0941,0.872,108.242,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
3LxMvQKyw1fo3YoEHt9NYa,Everyday I Write The Book,2BGRfQgtzikz1pzAD0kaEn,Elvis Costello,1zj1tn6yjZangQpuQHjJA3,232400,1998,0,0.59,0.77,1,-11.429,0,0.0424,0.0494,3.96e-05,0.171,0.551,102.157,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
3zEKle6o8syCC2ngAUFgf8,White Wedding,7lzordPuZEXxwt9aoVZYmG,Billy Idol,1zj1tn6yjZangQpuQHjJA3,249306,1998,0,0.677,0.752,9,-8.092,1,0.0355,0.0105,0.00495,0.356,0.876,147.381,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
3ZLMlE3aXBPauVwbOqILhF,China Girl,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,1zj1tn6yjZangQpuQHjJA3,328866,1998,0,0.646,0.747,4,-7.403,0,0.0268,0.0304,0.0906,0.158,0.858,133.688,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
1HkXY1LjFkAQF01DctB796,Blue Monday,0yNLKJebCb8Aueb54LYya3,New Order,1zj1tn6yjZangQpuQHjJA3,376946,1998,43,0.724,0.874,1,-6.898,1,0.0426,0.000999,0.35,0.125,0.718,126.355,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
3Eys7SmqD9IJeJpZwUdXvp,Everyday I Write The Book - Live,2BGRfQgtzikz1pzAD0kaEn,Elvis Costello,2bWrv4GCPouHOzSBYdYFY8,300186,2011,29,0.583,0.765,1,-9.038,0,0.0848,0.0259,7.78e-06,0.925,0.484,101.21,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
7z0QpqJXeGjNws0ylRmsEg,Pass The Dutchie,2CuzDPkRD6BJBvdWqCrt2I,Musical Youth,1zj1tn6yjZangQpuQHjJA3,203533,1998,0,0.773,0.623,0,-7.692,1,0.0666,0.321,0.0,0.31,0.958,75.165,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
6oSjLhUVVObejoM65GW2HM,Have You Written Anything Lately? - Dialog from the Film,0LyfQWJT6nXafLPZqxe9Of,Various Artists,1zj1tn6yjZangQpuQHjJA3,27000,1998,0,0.738,0.238,2,-23.057,1,0.959,0.522,0.0,0.248,0.859,54.31,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
1LyW3Cwi49N1l58Pf1TNKy,Somebody Kill Me,2LB9H0px4qWbCHg9Axzhga,Adam Sandler,1zj1tn6yjZangQpuQHjJA3,112858,1998,45,0.851,0.265,4,-14.402,1,0.432,0.712,0.000711,0.75,0.94,116.467,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
0SuljSk7P2A75vqXuMCyvi,Rappers Delight,1sjJdJrbVQ8JRIAszafUlu,Sugarhill Gang With Ellen Dow,1zj1tn6yjZangQpuQHjJA3,264887,1998,0,0.887,0.804,11,-7.677,0,0.288,0.479,0.0,0.155,0.901,110.999,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
1oNYRFckuFrfDvAWnjVvBw,Too Shy,0f3kLT4wvi2mFHlHJgV8Hl,Kajagoogoo,2qrkWwNyjy7zwFgueA5slQ,224560,1979,0,0.72,0.713,10,-10.883,0,0.0751,0.0935,5.36e-05,0.0692,0.689,107.984,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
2Gr3RK0IdXUYeMlPBSdtek,True,2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,2qrkWwNyjy7zwFgueA5slQ,336040,1979,0,0.739,0.583,0,-8.648,1,0.0294,0.446,0.162,0.0733,0.375,97.567,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
5kztRlcqdpk223eC8ktNJZ,Space Age Love Song,0uAjBatvB4ubpd4kCfjmNt,A Flock Of Seagulls,2qrkWwNyjy7zwFgueA5slQ,225800,1979,0,0.493,0.697,2,-6.071,1,0.0299,0.00142,0.00224,0.31,0.61,140.032,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
1P5AlfWb6sspard273Vzl0,Private Idaho - Party Mix,3gdbcIdNypBsYNu3iiCjtN,The B-52's,2qrkWwNyjy7zwFgueA5slQ,244106,1979,0,0.545,0.804,2,-11.032,1,0.0473,0.0138,0.00287,0.956,0.758,166.293,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
1gd5xgawQhkEz9XNtVm8vS,Money - Edit,2L9iHIK8h5HvZe6VXb0aOI,The Flying Lizards,2qrkWwNyjy7zwFgueA5slQ,151266,1979,0,0.87,0.935,0,-7.964,1,0.104,0.123,0.00842,0.226,0.892,129.432,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
2GzTkQFS4NZq4KPRW1icR5,You Spin Me Round - Like A Record,5WWSL6rElJeUk3Uc1S2RyD,Dead Or Alive,2qrkWwNyjy7zwFgueA5slQ,268400,1979,0,0.669,0.877,6,-6.11,0,0.0443,0.00345,0.00318,0.405,0.894,128.519,1n2nOmGBveTCGSCC1YxEpQ,The Wedding Singer Full Soundtrack
