track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,predicted_genre_id,predicted_genre,predicted_genre_prob,predicted_classical_prob,predicted_country_prob,predicted_electronic_prob,predicted_jazz_prob,predicted_pop_prob,predicted_rap_prob,predicted_rnb_prob,predicted_rock_prob
5eFzCfsj3d0yWumdEldZwL,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,244426,2018-08-13,0,0.495,0.149,5,0.6497850562947798,1,0.0409,0.904,3.77e-05,0.109,0.179,0.43736765997004595,3,jazz,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0mqTcM8kuu2IYPotMt7AzS,Make You Feel My Love,4dpARuHxo51G3z768sgnrY,Adele,2YO1F9DHVEzXPriA1JHoOQ,212040,2008-01-28,76,0.559,0.172,10,0.5573797338792221,1,0.0291,0.907,0.000383,0.105,0.0955,0.15785906109590453,3,jazz,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2HO0uCyq8jOveEzvmo4JEu,Fly,64KEffDW9EtZ1y2vBYgq8T,Marshmello,3HuhZO6x7i7vXqjQfOEh7b,193777,2018-03-09,65,0.63,0.9,4,0.8309109518935516,1,0.0387,0.000639,0.852,0.203,0.155,0.5320456540825285,2,electronic,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5V5eCLSxm7JWLj9vOcNLIw,Valentine,2NzWRNaaLByHyI3wpuec8P,Jim Brickman,7BcyBxlndOI9dw7XC9Gau9,192920,1994,47,0.523,0.26,1,0.46452405322415546,1,0.027,0.824,1.28e-05,0.138,0.164,0.2761839590972473,3,jazz,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2Uj9aeKOXPx4cgHrcd9401,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,2jBckVaJetRQeHQqgoLnh4,247968,2018-07-13,0,0.496,0.155,5,0.6457727737973387,1,0.0454,0.899,3.78e-05,0.123,0.158,0.43003408562722717,3,jazz,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
61lfBHo44YaBIhAx1031CP,dear P,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,61426,2020-07-03,52,0.304,0.154,0,0.0,1,0.11,0.77,0.655,0.135,0.453,0.08392940143572786,0,classical,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24bmXekGRqVFRlPYdfzyJr,Midnight Sky,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,60qph1sDjhgZtPR4IEnu5Y,244426,2018-08-13,60,0.495,0.149,5,0.6497850562947798,1,0.0409,0.904,3.77e-05,0.109,0.179,0.43736765997004595,3,jazz,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47UUjZbqZjcrzELnFBB1Ht,Teka Lang,3FwNjtXQCdxpDOXmgJQGnG,Emman,0rceew9Oyt5S1NCUaou2Zm,196582,2020-03-25,76,0.586,0.169,2,0.357625383828045,1,0.0324,0.76,0.0,0.0909,0.197,0.22227314982182506,3,jazz,0.9583333333333334,0.041666666666666664,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0
29xs643Q96uQLD8f7SxYYw,Sa'yo,4nGp682WMiKS4X217kPw8C,Silent Sanctuary,4xxRoePLdITFIhrzUhmOaQ,253360,2013-06-11,61,0.567,0.0896,5,0.46288638689866923,1,0.0343,0.796,0.0,0.218,0.367,0.1706218044724474,3,jazz,0.9583333333333334,0.041666666666666664,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0
25agDEpgr54nRvyQJHmNmR,Di Biro,2M4mQMnLHQQXsFsRmTTqsR,Jana Garcia,2F6OKkFouf9ll5uYQ7myQB,166013,2020-05-22,48,0.595,0.19,4,0.39398157625383823,1,0.0384,0.908,0.00703,0.355,0.272,0.3618628311728554,3,jazz,0.9583333333333334,0.041666666666666664,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0
4uyp73pmsVkogpZfKSLdyh,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,0rOWcyhZyjvuJs5SParNfY,259317,2018-01-25,45,0.492,0.118,8,0.6316888433981576,1,0.0378,0.864,0.0,0.07,0.234,0.5337563910551049,3,jazz,0.9583333333333334,0.0,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.0
2mlGPkAx4kwF8Df0GlScsC,Buttercup,1vVHevk2PD45epYnDi9CCc,Jack Stauber,1RHa1VdX6lsLbeedgsV1cb,208026,2017-03-25,80,0.705,0.373,7,0.6216581371545546,1,0.0384,0.723,0.81,0.289,0.551,0.4355859112740795,3,jazz,0.9583333333333334,0.0,0.0,0.041666666666666664,0.9583333333333334,0.0,0.0,0.0,0.0
01YEqVPCm0vqRLA9w43bic,Hanggang Kailan,1t2caVgyabZrVDAlmMGraV,Michael Pangilinan,2fI8PsKYLPMt9Gv4NVrtjk,230453,2016-08-19,58,0.404,0.174,9,0.5755578300921187,1,0.0312,0.893,0.0,0.0977,0.324,0.22635955172235694,3,jazz,0.9166666666666666,0.041666666666666664,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0
0cMcFcm3YvB8o1yKkYNv0a,"Malay Mo, Tayo",7LvDTuFCBv08xm6u1pOMK0,TJ Monterde,401eCisGwwn6mkEi5A21Iw,274291,2019-11-14,59,0.55,0.205,4,0.5125076765609007,1,0.0292,0.922,0.00773,0.0816,0.261,0.4725120074368641,3,jazz,0.9166666666666666,0.041666666666666664,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0
2iOnWSWcChoGmUufbrQ00e,Tagu-Taguan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,249160,2018-02-19,57,0.633,0.28,2,0.534616171954964,1,0.0389,0.831,8.83e-05,0.113,0.152,0.22847053659040434,3,jazz,0.9166666666666666,0.0,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.041666666666666664,0.0
0AG2l0IboWNSwjUkMr2Aq7,Be My Mistake,3mIj9lX2MWuHmhNCA7LSCW,The 1975,7zuAt0boSPInT1b0sKyQMk,256688,2018-11-30,23,0.572,0.155,6,0.4030706243602865,1,0.0344,0.835,0.000137,0.0906,0.0949,0.37023575892165467,3,jazz,0.9166666666666666,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
6C3SKl8oJbfjfJBANhuQuu,Akala,0lslA51eKXwTUY0TSX9Emy,Marione,0jKCXQ0FtJxu9B8HSBb58h,341167,2018-07-20,55,0.502,0.185,10,0.5251586489252814,1,0.0635,0.864,0.0,0.105,0.185,0.4678510561379951,3,jazz,0.9166666666666666,0.041666666666666664,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0
3efCao3RLbsz52LQ66o8Ac,"Naaalala Ka / Maging Sino Ka Man (Spotify Jams: OPM Love Songs - Recorded at Kodama Studios, Philippines)",0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,6w1N1jNKdtg5vUQFOEG0ns,287500,2019-02-08,44,0.491,0.101,0,0.36159672466734905,1,0.0531,0.952,2.39e-06,0.129,0.312,0.21817383669885854,3,jazz,0.9166666666666666,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
31Z8a8TVSOK5qMtkCfp05m,Lead Me Lord,0RHiqaoRCsFLPeEuj3OQz4,Gary Valenciano,00NsXSlAdpOJuQCrec9Zpe,251356,2000,59,0.498,0.263,8,0.48270214943705214,1,0.0299,0.898,0.0,0.138,0.246,0.15748463564530285,3,jazz,0.9166666666666666,0.041666666666666664,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0
18UsAG7SfOQ5sxJEdjAMH0,Be My Mistake,3mIj9lX2MWuHmhNCA7LSCW,The 1975,6PWXKiakqhI17mTYM4y6oY,256688,2018-11-30,72,0.572,0.155,6,0.4030706243602865,1,0.0344,0.835,0.000137,0.0906,0.0949,0.37023575892165467,3,jazz,0.9166666666666666,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
47EWMOElkkbMp5m9SBkx7d,IDK You Yet,6sFHvCyqklnJpXC9Nh1aag,Alexander 23,2BcmdSV1kyss7KFuSpobeS,184638,2020-04-09,83,0.629,0.306,1,0.5123848515864893,1,0.0424,0.884,0.0776,0.124,0.191,0.15765893714816914,3,jazz,0.9166666666666666,0.041666666666666664,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0
6wdCelHrPh7UfliNjwRTUv,Leaves,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,5Yl1Bi501CuE72jaVK4e3y,310708,2017-03-31,69,0.447,0.16,6,0.5467349027635617,1,0.0372,0.913,0.0,0.0891,0.205,0.4243983370345504,3,jazz,0.9166666666666666,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
14JzyD6FlBD5z0wV5P07YI,when the party's over,6qqNVTkY8uBg9cP3Jd7DAH,Billie Eilish,2DfPdWWXknoGKrfa2Eicyw,199931,2018-10-17,6,0.498,0.104,1,0.4163766632548618,0,0.0621,0.979,7.86e-05,0.0895,0.205,0.4611178536383825,3,jazz,0.9166666666666666,0.08333333333333333,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0
2Gh039ZAfydrM5IjiGlvEj,Akala,0lslA51eKXwTUY0TSX9Emy,Marione,0giiQAqGqHumXAA5WDUPsV,341167,2018-07-20,0,0.502,0.185,10,0.5251586489252814,1,0.0635,0.864,0.0,0.105,0.185,0.4678510561379951,3,jazz,0.9166666666666666,0.041666666666666664,0.0,0.0,0.9166666666666666,0.041666666666666664,0.0,0.0,0.0
1DnpjwTbSwV2V6O4PABMjW,my tears ricochet,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,255893,2020-07-24,58,0.456,0.263,0,0.5576253838280449,1,0.0332,0.806,0.0,0.0749,0.111,0.4989412797603678,3,jazz,0.875,0.0,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.041666666666666664
2Yl4OmDby9iitgNWZPwxkd,Be Careful,4kYSro6naA4h99UJvo89HB,Cardi B,4KdtEKjY3Gi0mKiSdy96ML,210787,2018-04-06,71,0.82,0.568,6,0.6558853633572159,0,0.411,0.0256,0.0,0.0952,0.535,0.6436696276403449,5,rap,0.875,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.875,0.0,0.0
5dwQhzeE8LXpl9sbZJZmQS,the lakes - bonus track,06HL4z0CvFAxyc27GXpf02,Taylor Swift,7v7pe5vZQPWB5zW0JrKRiw,211798,2020-08-17,61,0.509,0.262,2,0.5207369498464687,1,0.0311,0.85,1.68e-06,0.0851,0.287,0.24062645251252385,3,jazz,0.875,0.08333333333333333,0.0,0.0,0.875,0.041666666666666664,0.0,0.0,0.0
78ylzQxu8Ht3gbFq5hI9Vo,Have Yourself a Merry Little Christmas,3rXT3DX9OeNMfH8Thivxrk,Tres Hermanas,1M9NXq9BzinKcbEjA8vM6t,155792,2018-11-30,32,0.452,0.268,8,0.6077789150460593,1,0.0311,0.961,2.85e-05,0.119,0.265,0.09188271445540463,3,jazz,0.875,0.041666666666666664,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0
2XKFnwB6djxrJCjR3PdeRb,My Bad,6LuN9FCkKOj5PcnpouEgny,Khalid,6KT8x5oqZJl9CcnM66hddo,163973,2019-04-05,63,0.577,0.578,0,0.6183828045035823,0,0.0907,0.547,0.59,0.264,0.367,0.2091037029385941,3,jazz,0.875,0.08333333333333333,0.0,0.041666666666666664,0.875,0.0,0.0,0.0,0.0
55CHeLEfn5iJ0IIkgaa4si,Savage,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6Lo6ylJg4qbFfxicPEOzMI,155497,2020-03-06,83,0.843,0.741,11,0.7631934493346979,1,0.334,0.0252,0.0,0.096,0.68,0.7515041574136239,5,rap,0.875,0.0,0.0,0.0,0.0,0.08333333333333333,0.875,0.041666666666666664,0.0
4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,3T4tUhGYeRNVUGevb0wThu,221106,2017-03-03,78,0.589,0.242,6,0.5622517911975434,1,0.0442,0.914,0.0,0.0887,0.257,0.24000025822444865,3,jazz,0.875,0.041666666666666664,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0
6G61EqJgoEJhWaBT34jMyW,hoax,06HL4z0CvFAxyc27GXpf02,Taylor Swift,0xS0iOtxQRoJvfcFcJA5Gv,220042,2020-07-24,54,0.662,0.181,8,0.3760491299897646,1,0.0415,0.966,3.86e-06,0.133,0.429,0.42766487631048905,3,jazz,0.875,0.041666666666666664,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0
2rXVtoLBHuXcNB5DVfIc9p,Happiness,7pbDxGE6nQSZVfiFdq9lOL,Rex Orange County,2NBVxjZcbH5H1N1Ab2ExDH,279693,2017-04-26,71,0.399,0.235,5,0.5926714431934492,1,0.0334,0.734,1.56e-06,0.161,0.197,0.3426186541341733,3,jazz,0.875,0.0,0.0,0.0,0.875,0.041666666666666664,0.0,0.0,0.08333333333333333
6MWoRt97mnSTXZhu3ggi9C,hoax,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,220042,2020-07-24,77,0.662,0.181,8,0.3760491299897646,1,0.0415,0.966,3.86e-06,0.133,0.429,0.42766487631048905,3,jazz,0.875,0.041666666666666664,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0
1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,06HL4z0CvFAxyc27GXpf02,Taylor Swift,2fenSS68JI1h4Fo296JfGr,255893,2020-07-24,82,0.456,0.263,0,0.5576253838280449,1,0.0332,0.806,0.0,0.0749,0.111,0.4989412797603678,3,jazz,0.875,0.0,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.041666666666666664
0ztDBQdQmdVZvorSmIjMih,Tagpuan,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,260240,2018-02-19,63,0.566,0.121,8,0.6568679631525076,1,0.0345,0.862,0.0,0.0788,0.293,0.5338532252233641,3,jazz,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0
1iSZPndzmY6NvL1jAtIvY1,I'm Upset,3TVXtAsR1Inumwj472S9r4,Drake,2o9McLtDM7mbODV7yZF2mc,214466,2018-06-29,0,0.899,0.587,11,0.6707881269191401,0,0.338,0.279,0.0,0.0835,0.49,0.6289121003976657,5,rap,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.8333333333333334,0.0,0.0
7ejps6ztLxyZD74tHrTdEj,Too Good At Goodbyes - Acoustic,2wY79sveU1sp5g7SokKOiI,Sam Smith,6yjWw8pTnhYM4y4jfbGSFY,220095,2017-09-29,1,0.434,0.274,5,0.6122006141248719,1,0.0475,0.853,0.0,0.135,0.26,0.20893585704694512,3,jazz,0.8333333333333334,0.041666666666666664,0.0,0.0,0.8333333333333334,0.125,0.0,0.0,0.0
1foCxQtxBweJtZmdxhEHVO,Santa Baby (with Henri René & His Orchestra),1AwO9pWEBSBoWdEZu28XDC,Eartha Kitt,6gOVmmV26wBBgxUtbF8YZd,206066,2002,45,0.7,0.138,8,0.48732855680655063,1,0.0612,0.902,0.0,0.185,0.49,0.20603083199917366,3,jazz,0.8333333333333334,0.08333333333333333,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.0
5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,0ekbDNE2eOq8QiaXM34wer,Howie Day,5OmZitvmVXYsjEXkTD3P6Y,277000,2003-11-04,68,0.582,0.253,10,0.5248720573183213,1,0.0259,0.827,2.95e-05,0.091,0.294,0.2428084491039611,3,jazz,0.8333333333333334,0.041666666666666664,0.041666666666666664,0.0,0.8333333333333334,0.041666666666666664,0.0,0.0,0.041666666666666664
1HZ5LJMCzClg2pdomCnEPw,Dynamite - EDM Remix,3Nrfpe0tUJi4K4DXYWgMUX,BTS,2UX7xCHxzTLKuEom7VdwMJ,198939,2020-08-24,61,0.707,0.838,1,0.7990992835209825,0,0.0599,0.0019,0.444,0.0961,0.318,0.4545589526416361,2,electronic,0.8333333333333334,0.0,0.0,0.8333333333333334,0.0,0.041666666666666664,0.0,0.041666666666666664,0.08333333333333333
7FIWs0pqAYbP91WWM0vlTQ,Godzilla (feat. Juice WRLD),7dGJo4pcD2V6oG8kP0tJRR,Eminem,4otkd9As6YaxxEkIjXPiZ6,210800,2020-01-17,86,0.808,0.745,10,0.7774820880245649,0,0.342,0.145,0.0,0.292,0.829,0.732214791096421,5,rap,0.8333333333333334,0.0,0.0,0.0,0.08333333333333333,0.0,0.8333333333333334,0.08333333333333333,0.0
54oMZ3blwWwuPN4wEoG5mk,I'm Upset,3TVXtAsR1Inumwj472S9r4,Drake,2VazYWXgViBNMBJQsvlSIx,214139,2018-05-26,0,0.899,0.592,11,0.6693551688843398,0,0.333,0.263,0.0,0.0831,0.504,0.6286538759489748,5,rap,0.8333333333333334,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.8333333333333334,0.041666666666666664,0.0
4A2rEYOoZy3PQwfP7o0ryc,Jules,30mZI7Hw2MhoarTVYxfyZM,Unique Salonga,0VF88sHKjbSWtm1wFHTSAg,262906,2018-08-13,0,0.617,0.273,4,0.5316274309109518,1,0.0294,0.86,0.0,0.148,0.283,0.3707263853741672,3,jazz,0.8333333333333334,0.0,0.041666666666666664,0.0,0.8333333333333334,0.041666666666666664,0.0,0.0,0.08333333333333333
1EEsKj8lQKZwaFXJ5GFsdk,War,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,7xCcuTA3abKwxj8HwgxP7R,228004,2019-05-12,57,0.652,0.266,7,0.5239303991811668,1,0.0264,0.874,0.00523,0.0974,0.28,0.2609422610132726,3,jazz,0.8333333333333334,0.0,0.041666666666666664,0.0,0.8333333333333334,0.08333333333333333,0.0,0.0,0.041666666666666664
6CiuHbascZBxfFqdixSXiW,Set You Free,5elcNQkZ6FCZA3grSOMngY,MYMP,4vZ9jbxJDvWVO18RUOCuUo,264573,2008-08-15,53,0.642,0.281,4,0.5229068577277379,1,0.0346,0.821,0.0,0.123,0.101,0.048010380622837356,3,jazz,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.0,0.041666666666666664,0.041666666666666664
5WkCcSa78lM1Ym4LXzJUiN,La La Lost You - Acoustic Version,2kxP07DLgs4xlWz8YHlvfh,NIKI,00ikjZ4maHRaqxMI96NPQD,208510,2019-08-11,74,0.606,0.196,1,0.515783009211873,1,0.0553,0.908,0.0,0.348,0.391,0.3118124774053607,3,jazz,0.8333333333333334,0.125,0.0,0.0,0.8333333333333334,0.0,0.0,0.041666666666666664,0.0
6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,5oU1ROIHS6IOWnb87GWhqU,202500,2018-02-22,69,0.635,0.9,0,0.84057318321392,0,0.0377,0.00664,0.0145,0.37,0.15,0.4867918194494654,2,electronic,0.7916666666666666,0.0,0.041666666666666664,0.7916666666666666,0.0,0.16666666666666666,0.0,0.0,0.0
1bBDyj7kZdMOAMX3czsWFg,Tagpuan - Duet Version,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,74a7YyH2hgbQYyLHJVSak1,275485,2019-06-21,49,0.477,0.202,8,0.5930808597748208,1,0.0314,0.788,0.00052,0.0861,0.272,0.5086117853638381,3,jazz,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666,0.08333333333333333,0.0,0.0,0.125
2L5V8TQCEq5n3CLrjGbWE8,"You Are The Reason - Acoustic, 1 Mic 1 Take/Live From Abbey Road Studios",6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,5TY5e5pUCFkAkCyFGFzn3P,228186,2018-02-23,60,0.672,0.25,10,0.6022927328556806,1,0.0336,0.913,1.65e-05,0.125,0.136,0.18984015906626034,3,jazz,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0
2BOqDYLOJBiMOXShCV1neZ,Dancing On My Own,6ydoSd3N2mwgwBHtF6K7eX,Calum Scott,6Vip5A5NmEazvKuxj6GLYf,260285,2018-03-09,82,0.682,0.173,1,0.6346366427840326,1,0.0314,0.839,3.26e-05,0.0983,0.236,0.3879241336569746,3,jazz,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666,0.125,0.0,0.041666666666666664,0.041666666666666664
6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,5nNtpPsSUgb9Hlb3dF1gXa,200221,2020-07-17,93,0.8,0.56,5,0.7955783009211872,0,0.261,0.057,0.0,0.134,0.45,0.7133385838971233,5,rap,0.7916666666666666,0.0,0.0,0.0,0.041666666666666664,0.08333333333333333,0.7916666666666666,0.08333333333333333,0.0
1UcrhQg0HiRmlOHhIkEFQR,Nandito Na,6gcteR920pLEynlHzjSRYd,Kiyo,52iwum3yPBYLWiZQMqxIU9,213681,2020-04-20,57,0.65,0.22,4,0.3136131013306038,1,0.166,0.835,0.0568,0.133,0.332,0.19000800495790932,3,jazz,0.7916666666666666,0.125,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.08333333333333333
3DVnV3LELIUSvrzbofWdMM,Andiyan,2U5mF0PZqGu6glnz55yY0y,John Roa,199k0nQ3FaKMKghEkQ2X4V,248000,2019-07-12,50,0.497,0.156,5,0.3667963152507676,0,0.0395,0.931,5.36e-06,0.123,0.534,0.2921099519702525,3,jazz,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.7916666666666666,0.0,0.0,0.0,0.0
7rOqvrGASV9CZh20uvGXpq,Take Her to the Moon,0rZRTXEmmPmx6gt92tBqIc,Moira Dela Torre,05rQadwAVYTpNNnBoeTuj0,323440,2018-02-19,55,0.354,0.205,4,0.6746366427840327,1,0.0392,0.917,0.0,0.302,0.17,0.18521148582347774,3,jazz,0.7916666666666666,0.125,0.0,0.0,0.7916666666666666,0.08333333333333333,0.0,0.0,0.0
5oV8bZaShr2d01FFMHBUPq,Iris,7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,74wXrpY7UqobiKTiVb3JAL,181136,2017-03-10,64,0.497,0.13,6,0.35533265097236433,1,0.0436,0.841,0.0,0.111,0.179,0.5048094303568662,3,jazz,0.7916666666666666,0.20833333333333334,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0
0VF357Gjay5vvCqWA1kSu6,OUTRO : The Journey,3Nrfpe0tUJi4K4DXYWgMUX,BTS,1nScVw87kRJiT2bg2Kswhp,76506,2020-07-14,61,0.523,0.455,9,0.40900716479017396,0,0.0632,0.704,0.459,0.135,0.165,0.5447696637917678,3,jazz,0.7916666666666666,0.08333333333333333,0.0,0.08333333333333333,0.7916666666666666,0.0,0.0,0.041666666666666664,0.0
5B03nSG8pLE48jh7kmasuL,Levels - Radio Edit,1vCWHaC5f2uS3yhpwWbIA6,Avicii,16WbLPydnmtI3gQJ4MHZ9J,201920,2013-01-01,43,0.579,0.887,1,0.7487819856704195,0,0.0334,0.0484,0.828,0.294,0.472,0.47428730052161333,2,electronic,0.7916666666666666,0.0,0.0,0.7916666666666666,0.16666666666666666,0.0,0.0,0.0,0.041666666666666664
5vXsj8L4DK1gGQ43BBG028,We've Got Tonight,4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,50Mjw5tM0p8GZYT2sGgzIa,234560,1983-02-11,65,0.543,0.227,8,0.5323643807574205,1,0.0298,0.767,4.29e-05,0.103,0.292,0.45819346175695913,3,jazz,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666,0.08333333333333333,0.0,0.0,0.125
5RKb8NyPAqkr77LbcSOTLn,loving you is so easy,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,214106,2020-07-03,55,0.596,0.727,6,0.595005117707267,1,0.0334,0.00181,0.0709,0.0881,0.973,0.6544117647058825,7,rock,0.7916666666666666,0.0,0.125,0.0,0.08333333333333333,0.0,0.0,0.0,0.7916666666666666
1WJNTBzGIcnkJMN77XJlW4,one way to tokyo,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,150320,2020-07-03,53,0.388,0.127,0,0.42550665301944723,1,0.0482,0.809,0.0,0.379,0.181,0.1959923565563187,3,jazz,0.7916666666666666,0.20833333333333334,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0
4WzhjxvLP95y7AMDy0Atwb,Out Of Love,2wUjUUtkb5lvLKcGKsKqsR,Alessia Cara,0LzVdypBGpn6dGuHqVGwwt,227693,2018-11-30,80,0.481,0.267,7,0.6141658137154553,1,0.0339,0.8,0.0,0.249,0.137,0.42005371068532765,3,jazz,0.7916666666666666,0.0,0.0,0.0,0.7916666666666666,0.16666666666666666,0.0,0.041666666666666664,0.0
0sNZsYY8LSCCM4tC2y0zR1,Binhi,7uDdl5V5AETSFY7K3muu22,Arthur Nery,3H8htbv4nP3HIjpOCbxm67,216774,2019-10-25,62,0.545,0.309,5,0.5737973387922211,1,0.0313,0.961,0.000733,0.189,0.232,0.45960724061354125,3,jazz,0.7916666666666666,0.041666666666666664,0.0,0.0,0.7916666666666666,0.125,0.0,0.041666666666666664,0.0
5Pw4Q2Z2NttJtISFFxe9MK,la la la that’s how it goes,0Vw76uk7P8yVtTClWyOhac,HONNE,3DG5MS8iKYcJROCnb1DYDf,219080,2020-07-03,64,0.792,0.538,11,0.6200614124872057,1,0.0416,0.00889,0.88,0.107,0.9,0.4578642255848783,3,jazz,0.7916666666666666,0.0,0.0,0.16666666666666666,0.7916666666666666,0.0,0.0,0.0,0.041666666666666664
4bYqnqT92z9bi50a2tRsjj,How Deep Is Your Love,65XA3lk0aG9XejO8y37jjD,the bird and the bee,4ZsNv9zsez8ePRB6j635RI,204466,2008-01-01,17,0.385,0.305,8,0.4997748208802456,1,0.0536,0.93,2.06e-06,0.0968,0.122,0.3101856633786086,3,jazz,0.7916666666666666,0.20833333333333334,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0
3pBV9sY3j7AUCE5XdiCHMS,ILYSB,39rKElzF7q6K4O2flycSEc,Chlara,3db6KX0YXwPxB34haTyyLZ,233825,2017-07-14,59,0.39,0.207,7,0.4955168884339815,1,0.0371,0.759,0.0,0.095,0.391,0.24823761813768525,3,jazz,0.7916666666666666,0.125,0.0,0.0,0.7916666666666666,0.041666666666666664,0.0,0.0,0.041666666666666664
7rrVN7f83kwaz2sGxoFnJY,Christmas in Our Hearts,1EHAbA1GMYOfkh9ds9eNfS,Jose Mari Chan,3WPwRhJqWbl9lkv8DDq8jh,207000,1990,58,0.57,0.292,5,0.4029477993858751,1,0.0293,0.841,0.0,0.137,0.399,0.12886691111914478,3,jazz,0.7916666666666666,0.125,0.0,0.0,0.7916666666666666,0.041666666666666664,0.0,0.0,0.041666666666666664
