track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,2MDU46hcBn3u94s46BOSdv,190534,2020-07-20,86,0.905,0.647,10,-5.065,0,0.107,0.0187,0.0,0.282,0.367,130.97,2r6OAV3WsYtXuXjvJ1lIDi,2r6OAV3WsYtXuXjvJ1lIDi
6rLi6PyWXu1rPlShuIZpj6,Way Out (feat. Big Sean),2LIk90788K0zvyj2JJVwkJ,Jack Harlow,4TEJbgC8t4vVyIhDyxA6DU,168906,2020-12-09,79,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,6rLi6PyWXu1rPlShuIZpj6,6rLi6PyWXu1rPlShuIZpj6
59fFsGRwFiuhxKDPc1k6xW,Opp Stoppa (feat. 21 Savage),3gGUMEwIX6XodWsYEvKSal,YBN Nahmir,6mBVdi3OYfVGmMiT4jXkYz,135430,2021-01-22,74,0.829,0.343,2,-4.937,0,0.102,0.00734,0.0,0.179,0.312,78.035,59fFsGRwFiuhxKDPc1k6xW,59fFsGRwFiuhxKDPc1k6xW
5vGLcdRuSbUhD8ScwsGSdA,Whoopty,7arQA31aZVS8yS6zUveWzb,CJ,5oBYG6dEI2Er6EeLnmonGE,123428,2020-08-20,93,0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,5vGLcdRuSbUhD8ScwsGSdA,5vGLcdRuSbUhD8ScwsGSdA
26UxwWl9xCb83OynXELJcL,Masterpiece,4r63FhuTkUYltbVAg5TQnk,DaBaby,6kaYDcX9dNmJE5OU71IUby,181714,2021-01-15,77,0.781,0.726,0,-4.213,1,0.0836,0.0299,0.0,0.093,0.436,139.988,26UxwWl9xCb83OynXELJcL,26UxwWl9xCb83OynXELJcL
7o4gBbTM6UBLkOYPw9xMCz,Moonwalking in Calabasas (feat. Blueface) - Remix,0WK3H9OErSn5zKOkOV5egm,DDG,1z02WpEdAuImwfySk43owY,170232,2020-12-02,81,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,7o4gBbTM6UBLkOYPw9xMCz,7o4gBbTM6UBLkOYPw9xMCz
4DuUwzP4ALMqpquHU0ltAB,Tyler Herro,2LIk90788K0zvyj2JJVwkJ,Jack Harlow,4Vd7lpztpJdmMt9hrLfXWe,156497,2020-10-22,83,0.794,0.756,5,-7.16,0,0.136,0.11,0.0,0.247,0.775,123.066,4DuUwzP4ALMqpquHU0ltAB,4DuUwzP4ALMqpquHU0ltAB
6bCWyr3C3ngZdwizTYWQTG,Onna Come Up (feat. G Herbo) [Remix],0rpUnzu4JIoRkKkGvdcm7b,Lil Eazzyy,68E8KEIn6CawoxJetxyYRl,175729,2021-01-15,73,0.679,0.794,1,-3.985,1,0.296,0.339,1.65e-05,0.113,0.698,150.067,6bCWyr3C3ngZdwizTYWQTG,6bCWyr3C3ngZdwizTYWQTG
5SWnsxjhdcEDc7LJjq9UHk,Runnin,1URnnhqYAYcrqrcwql10ft,21 Savage,6wTyGUWGCilBFZ837k5aRi,195906,2020-10-02,83,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,5SWnsxjhdcEDc7LJjq9UHk,5SWnsxjhdcEDc7LJjq9UHk
2bo0HCDcZj8BYjoht9zYgk,Time Today,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,6bhDYrLxUl1AocYR05p91R,136939,2021-02-03,0,0.909,0.617,1,-7.736,1,0.401,0.044,0.0,0.233,0.301,136.924,2bo0HCDcZj8BYjoht9zYgk,2bo0HCDcZj8BYjoht9zYgk
43BlKpJcSrC9AsJ3F1DKg9,Still Trappin' (with King Von),3hcs9uc56yIGFCSy9leWe7,Lil Durk,12TuxCWI6BzfSXaZMKMrPn,172185,2020-12-24,79,0.877,0.677,5,-4.969,0,0.356,0.0439,0.0,0.0986,0.627,144.941,43BlKpJcSrC9AsJ3F1DKg9,43BlKpJcSrC9AsJ3F1DKg9
4Z5FyQlevoHoa5FsIVKZju,PRACTICE,4r63FhuTkUYltbVAg5TQnk,DaBaby,6SL49HqoUwu2hhfukBAK3Q,122586,2020-08-04,81,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,4Z5FyQlevoHoa5FsIVKZju,4Z5FyQlevoHoa5FsIVKZju
6eVxH9Kyanzrw636zJRPcw,Errbody,5f7VJjfbwm532GiveGC0ZK,Lil Baby,1AhcXFOhxnWriMEslx0LC2,210698,2020-12-03,79,0.887,0.606,2,-6.572,1,0.324,0.000407,0.0,0.151,0.272,139.995,6eVxH9Kyanzrw636zJRPcw,6eVxH9Kyanzrw636zJRPcw
6aKDdFwPJLgHT4aNktrQmb,Take It To Trial (feat. Yak Gotti),1xr2G8Hlx4QWmT9HaUbmoO,Young Stoner Life,4YL3Pkal2a72eAzXCYoCay,170266,2020-12-18,74,0.891,0.552,1,-6.877,1,0.223,0.00225,2.18e-06,0.162,0.455,135.976,6aKDdFwPJLgHT4aNktrQmb,6aKDdFwPJLgHT4aNktrQmb
4x3mum2YGHtIBrgUKiNt4F,Don't Need Friends (feat. Lil Baby),7rkW85dBwwrJtlHRDkJDAC,NAV,1tihFpzHHM9mDSoFbhMoZL,184619,2020-11-06,76,0.852,0.674,2,-4.166,1,0.211,0.0123,0.0,0.126,0.584,130.085,4x3mum2YGHtIBrgUKiNt4F,4x3mum2YGHtIBrgUKiNt4F
4Q34FP1AT7GEl9oLgNtiWj,Mr. Right Now (feat. Drake),1URnnhqYAYcrqrcwql10ft,21 Savage,6wTyGUWGCilBFZ837k5aRi,193838,2020-10-02,81,0.647,0.667,5,-5.563,1,0.304,0.231,0.0,0.133,0.704,172.08,4Q34FP1AT7GEl9oLgNtiWj,4Q34FP1AT7GEl9oLgNtiWj
