track_id,track_name,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,playlist_id,playlist_name
1HrVc40jQbDRWIB9KreDti,Dreams - Piano Version,3j4FHbC5zwmYGJ7r0ZgaMt,Lissie,1oBjEkE3FjyD74adBZsUTI,274992,2019-03-01,44,0.562,0.187,0,-9.156,1,0.0313,0.921,0.0,0.0813,0.199,117.594,1HrVc40jQbDRWIB9KreDti,1HrVc40jQbDRWIB9KreDti
66aH9gXNBfTJUikVIZfzcA,Days Like This,5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,55yX6dAMACVgUGxG2RCnIq,149803,2020-11-06,44,0.642,0.214,3,-9.25,1,0.198,0.909,0.0,0.122,0.38,80.444,66aH9gXNBfTJUikVIZfzcA,66aH9gXNBfTJUikVIZfzcA
79ms40oOzof3LMyrrXDXtJ,Fast Car (feat. Tall Heights),5Q2ZtOZ0vOdtcjGDOq6ZQc,Ryan Montbleau,0aqbYdpaGt1QhCJDcruuMV,272966,2014-09-30,62,0.577,0.17,9,-12.979,1,0.0462,0.865,0.0,0.133,0.36,174.192,79ms40oOzof3LMyrrXDXtJ,79ms40oOzof3LMyrrXDXtJ
6itWAD2WxmAVQgWuk85yXx,Stay With Me - Live From Spotify Berlin,4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,5ota1DtixKfUcrsiazzgcK,174373,2015-01-13,51,0.614,0.106,0,-22.097,1,0.0413,0.838,0.0509,0.708,0.169,75.89,6itWAD2WxmAVQgWuk85yXx,6itWAD2WxmAVQgWuk85yXx
65YDMuJmyF8cxTrk4Xogy0,Every Breath You Take (feat. Liza Anne),52MFUXZatn0KsT2bdPQI2a,Aaron Krause,0AQ6evdrI5Nkmp5lDYYCCh,223893,2013-11-22,64,0.325,0.201,6,-11.595,0,0.0282,0.758,0.0,0.0977,0.172,81.869,65YDMuJmyF8cxTrk4Xogy0,65YDMuJmyF8cxTrk4Xogy0
1BWNijuC93HFgEObV2RL0Y,Alaska,32phMmuGI8TzzqWpR1q576,Julia Cooper,7wvGomB3AXeriDQuKIyLlq,191875,2021-01-18,46,0.299,0.229,7,-10.635,0,0.0281,0.89,0.0,0.129,0.147,83.413,1BWNijuC93HFgEObV2RL0Y,1BWNijuC93HFgEObV2RL0Y
2oeEe3EdRBaUPRHmIbgQLU,I Still Haven't Found What I'm Looking For,6nFBonVf7Lqaj05R0v5VGJ,Sarah Jarosz,1mgj4CyzzcC05pQQGoPzLN,212157,2021-01-29,42,0.587,0.141,1,-9.386,1,0.0308,0.919,5.41e-06,0.103,0.505,105.38,2oeEe3EdRBaUPRHmIbgQLU,2oeEe3EdRBaUPRHmIbgQLU
2AhqPhQ4E1r9v2i2TfJHR0,Landslide,5dUUxJQg27XaHdKyLYwNg5,Molly Parden,2XB49bxOGV2L6tz6vkwRjT,245906,2019-06-28,59,0.366,0.262,2,-12.635,1,0.0322,0.767,2.06e-05,0.119,0.181,151.11,2AhqPhQ4E1r9v2i2TfJHR0,2AhqPhQ4E1r9v2i2TfJHR0
7zLqJdc0e37PpGKADGnOUt,The Best,6jEiUoyyJNPHzSR0Nib6HX,Walk Off the Earth,5Le6JV0WccI6oxLzlA7it7,176921,2021-01-29,47,0.612,0.346,6,-10.213,1,0.0297,0.881,0.000222,0.126,0.15,135.763,7zLqJdc0e37PpGKADGnOUt,7zLqJdc0e37PpGKADGnOUt
37N5kMRSKMZ51e7z2C9TLy,I Want You Back,43sKBGtNLR3Ovs81KWzQg7,Laura Zocca,6pgZGRynGEYJu6cHZe9NRO,166438,2021-01-29,21,0.41,0.0938,4,-13.782,1,0.0462,0.896,0.0,0.118,0.294,178.318,37N5kMRSKMZ51e7z2C9TLy,37N5kMRSKMZ51e7z2C9TLy
